Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Oct 13, 2017","Anonymous Interview Candidate in Tucson, AZ",Supply Chain Associate Interview,Declined Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at PepsiCo (Tucson, AZ) in October 2017.",Application,Why Frito-Lay? Â  1 Answer
"Oct 5, 2017","Anonymous Employee in Jacksonville, FL",Administrative Assistant Interview,Accepted Offer,Positive Experience,,"I applied online. I interviewed at PepsiCo (Jacksonville, FL) in October 2017.",Application,There was none. Â  1 Answer
"Dec 11, 2017","Anonymous Employee in Houston, TX",Warehouse Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (Houston, TX) in October 2017.",Application,Comments sense questions variety some about yourself and some about pepsi Â  1 Answer
"Oct 8, 2018","Anonymous Interview Candidate in Buffalo, NY",Internship Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 5 days. I interviewed at PepsiCo (Buffalo, NY) in October 2017.",Application,How have you dealt with conflict resolution among team members Â  Answer Question
"Jul 8, 2018",Anonymous Employee,Intern Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 4+ weeks. I interviewed at PepsiCo in October 2017.,Application,Why do you want to work for PepsiCo? Â  Answer Question
"Oct 31, 2017","Anonymous Interview Candidate in Wilmington, MA",Associate Sales Interview,Declined Offer,Positive Experience,Average Interview,"I applied through a recruiter. I interviewed at PepsiCo (Wilmington, MA) in October 2017.",Application,Name a time you had to make an unpopular decision. Â  Answer Question
"Jan 18, 2019","Anonymous Employee in Tuscaloosa, AL",Supply Chain Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo (Tuscaloosa, AL) in October 2017.",Application,"I was asked a series of behavioral questions relating to teamwork, leadership, and problem-solving. The interviewers also asked questions about experiences on my resume. The interview was conversational with interviewers relaying their experiences as well. Â  Answer Question"
"Oct 9, 2018","Anonymous Employee in Seattle, WA",Supply Chain Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at PepsiCo (Seattle, WA) in October 2017.",Application,Describe a time when you had a disagreement with a fellow employee or student and how you dealt with the situation. Â  Answer Question
"Oct 24, 2017","Anonymous Interview Candidate in Newark, DE",Supply Chain Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at PepsiCo (Newark, DE) in October 2017.",Application,What was your favorite class? Â  Answer Question
"Oct 17, 2017",Anonymous Employee,Supply Chain Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 6 weeks. I interviewed at PepsiCo in October 2017.,Application,Why PepsiCo? Â  Answer Question
"Oct 18, 2017",Anonymous Employee,Supply Chain Interview,Accepted Offer,Positive Experience,Average Interview,I applied through a recruiter. The process took 2 weeks. I interviewed at PepsiCo in October 2017.,Application,Tell me about a time when... Â  Answer Question
"Oct 28, 2017","Anonymous Interview Candidate in Gainesville, FL",Supply Chain Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Gainesville, FL) in October 2017.",Application,Why do you want to intern with Pepsi? Â  Answer Question
"Nov 1, 2017",Anonymous Employee,Supply Chain Analyst Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 4+ weeks. I interviewed at PepsiCo in October 2017.,Application,Tell me of a time when you reached a goal you set for yourself; tell me of a time when you did not reach a goal you set for yourself. Â  Answer Question
"Oct 18, 2017","Anonymous Interview Candidate in Newark, DE",Supply Chain Associate Interview,No Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 1 day. I interviewed at PepsiCo (Newark, DE) in October 2017.",Application,Describe a time you had to overcome a significant change Â  Answer Question
"Oct 16, 2017","Anonymous Employee in Burlington, VT",Forklift Operator Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4 days. I interviewed at PepsiCo (Burlington, VT) in October 2017.",Application,Do you have forklift experience? Â  1 Answer
"Nov 2, 2017","Anonymous Interview Candidate in Orlando, FL",Sales Development Program Interview,No Offer,Neutral Experience,Average Interview,"I applied through college or university. I interviewed at PepsiCo (Orlando, FL) in October 2017.",Application,Describe a time in which you had to develop and execute a successful plan. Â  Answer Question
"Nov 10, 2018","Anonymous Employee in Champaign, IL",Sales Management Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo (Champaign, IL) in October 2017.",Application,What are the three companies that fall under PepsiCo? Â  Answer Question
"Nov 13, 2017","Anonymous Employee in Tallahassee, FL",Sales Management Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 4+ weeks. I interviewed at PepsiCo (Tallahassee, FL) in October 2017.",Application,Very Conversational Â  Answer Question
"Dec 18, 2017","Anonymous Interview Candidate in Oxford, OH",Sales Management Interview,Declined Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Oxford, OH) in October 2017.",Application,Describe a time when you had to make a difficult choice and walk me through that decision. Â  Answer Question
"Jul 17, 2018","Anonymous Employee in Iowa City, IA",SCA Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took a week. I interviewed at PepsiCo (Iowa City, IA) in October 2017.",Application,"30 minute discussion to learn more about you. Not really a lot of questions, just why you are studying your major, why you would like to work in a consumer products industry. If you are willing to relocate. Walked through resume, and discussed what the program included in terms of if it went well opportunities for full time. Â  1 Answer"
"Oct 15, 2017","Anonymous Employee in University Park, PA",Sales Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (University Park, PA) in October 2017.",Application,Tell me about a time when... (very behavioral) Â  Answer Question
"Oct 12, 2017","Anonymous Interview Candidate in Amherst, MA",Sales Interview,Declined Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took a week. I interviewed at PepsiCo (Amherst, MA) in October 2017.",Application,Behavioral questions. Why Pepsi? Share a time where a group member wasn't pulling his or her own weight. Â  Answer Question
"Nov 28, 2017","Anonymous Interview Candidate in Champaign, IL",Sales Interview,Declined Offer,Negative Experience,Easy Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Champaign, IL) in October 2017.",Application,Describe a time when you failed and how you have recovered from it. Â  Answer Question
"Dec 3, 2017",Anonymous Employee,Human Resources Interview,Accepted Offer,Positive Experience,Average Interview,I applied in-person. I interviewed at PepsiCo in October 2017.,Application,Why do you want to work for PepsiCo? Â  Answer Question
"Oct 3, 2017","Anonymous Interview Candidate in Columbus, OH",Human Resources Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Columbus, OH) in October 2017.",Application,Name a time you had conflicting deadlines and had to make everything work out. Â  1 Answer
"Oct 10, 2017","Anonymous Employee in Baldwin Park, CA",Sales Representative Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at PepsiCo (Baldwin Park, CA) in October 2017.",Application,A time when i had to keep a positive outlook when things looked grim Â  Answer Question
"Jan 29, 2018",Anonymous Employee,Customer Service Associate Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied through college or university. I interviewed at PepsiCo in October 2017.,Application,"I was given a problematic teamwork scenario and asked how I would solve the issue, step by step. Â  Answer Question"
"Jul 22, 2019","Anonymous Employee in Purchase, NY",Data Analyst Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through a staffing agency. The process took 4 weeks. I interviewed at PepsiCo (Purchase, NY) in October 2017.",Application,walk me through your experience Â  Answer Question
"Nov 3, 2017","Anonymous Employee in Denver, CO",Warehouse Worker Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at PepsiCo (Denver, CO) in October 2017.",Application,Can you pass a drug-screen Â  1 Answer
"Jan 23, 2018","Anonymous Interview Candidate in Columbia, MO",Engineering Co-Op Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo (Columbia, MO) in October 2017.",Application,"What was an experience that challenged you, and what did you learn from it? Â  Answer Question"
"Oct 13, 2017","Anonymous Interview Candidate in Amherst, MA",Sales Associate Interview,No Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took a week. I interviewed at PepsiCo (Amherst, MA) in October 2017.",Application,Tell us about a time you were faced with a difficult situation and how you handled it. Â  Answer Question
"Nov 6, 2017","Anonymous Employee in Oak Brook, IL",Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo (Oak Brook, IL) in October 2017.",Application,Have you ever had to present something to someone older than you and how did you handle it? Â  1 Answer
"Nov 8, 2017",Anonymous Interview Candidate,Frito-Lay Sales Interview,Declined Offer,Positive Experience,Average Interview,I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo in October 2017.,Application,Describe a time you had to make a challenging decision. Â  Answer Question
"Oct 8, 2017","Anonymous Interview Candidate in College Station, TX",Software Engineer(Internship) Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 4+ weeks. I interviewed at PepsiCo (College Station, TX) in October 2017.",Application,What branch in Pepsico would you like to work in? Â  Answer Question
"Jan 25, 2018","Anonymous Interview Candidate in State College, PA",Frito-Lay Sales Associate Interview,No Offer,Negative Experience,Average Interview,"I applied through college or university. The process took 4+ months. I interviewed at PepsiCo (State College, PA) in October 2017.",Application,Why Frito-Lay/Pepsico? Â  1 Answer
"Oct 18, 2017",Anonymous Employee,Frito-Lay Corporate Engineering Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 1+ week. I interviewed at PepsiCo in October 2017.,Application,What is a time when you had to question your morals? Â  Answer Question
"Oct 24, 2017","Anonymous Employee in State College, PA",Satellite Warehouse Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 6 weeks. I interviewed at PepsiCo (State College, PA) in October 2017.",Application,Tell us about some of the leadership experiences you have had? Â  Answer Question
"Aug 22, 2017","Anonymous Employee in Philadelphia, PA",Merchandiser Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at PepsiCo (Philadelphia, PA).",Application,Are you good with electronics? Â  Answer Question
"Sep 28, 2017",Anonymous Employee,Sales Management Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo.,Application,When did you have a tough situation with someone you didn't like and had to solve an issue? Â  Answer Question
"Sep 26, 2017",Anonymous Interview Candidate,Manufacturing Associate Interview,No Offer,Negative Experience,Average Interview,I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo.,Application,Why pepsico Â  Answer Question
"Oct 12, 2017","Anonymous Interview Candidate in West Lafayette, IN",Supply Chain Interview,No Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2+ months. I interviewed at PepsiCo (West Lafayette, IN) in September 2017.",Application,Why do you want to work for PepsiCo? Â  Answer Question
"Sep 29, 2017","Anonymous Interview Candidate in Houston, TX",Supply Chain Interview,Declined Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 2 days. I interviewed at PepsiCo (Houston, TX) in September 2017.",Application,Why do you want to work for Pepsico? Â  2 Answers
"Sep 26, 2017",Anonymous Employee,R&D Engineer Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied through college or university. The process took 4 weeks. I interviewed at PepsiCo in September 2017.,Application,Talk about a time when you were told to do something but werenât given much direction/instruction. Â  1 Answer
"Jan 16, 2018","Anonymous Interview Candidate in Gainesville, FL",Operations Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 days. I interviewed at PepsiCo (Gainesville, FL) in September 2017.",Application,Why PepsiCo? Â  Answer Question
"May 12, 2019","Anonymous Employee in New York, NY",Assistant Analyst Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at PepsiCo (New York, NY) in September 2017.",Application,Tell me about yourself. Â  1 Answer
"Sep 7, 2017","Anonymous Employee in Honolulu, HI",Merchandiser Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (Honolulu, HI) in September 2017.",Application,How are you with technology? Â  1 Answer
"Nov 14, 2018","Anonymous Employee in College Park, MD",Supply Chain Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (College Park, MD) in September 2017.",Application,Have you ever been met with disagreement in a decision and how did you handle it? Â  1 Answer
"Oct 26, 2017","Anonymous Employee in Columbus, OH",Supply Chain Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Columbus, OH) in September 2017.",Application,How do you keep a schedule of what you are doing over the week? Â  1 Answer
"Oct 26, 2017","Anonymous Employee in Columbus, OH",Supply Chain Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Columbus, OH) in September 2017.",Application,How do you keep a schedule of your commitments throughout the week? Â  Answer Question
"Sep 27, 2017","Anonymous Interview Candidate in Murray, KY",Safety Interview,Declined Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took a week. I interviewed at PepsiCo (Murray, KY) in September 2017.",Application,Name a time when you and a co-worker had a disagreement and how you resolved it? Â  Answer Question
"Mar 13, 2018","Anonymous Interview Candidate in Blacksburg, VA",Sales Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at PepsiCo (Blacksburg, VA) in September 2017.",Application,What to do if you have a conflict with a group member or co-worker and how you handled it . Â  Answer Question
"Sep 27, 2017","Anonymous Interview Candidate in Columbus, OH",Sales Associate Interview,No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 4+ weeks. I interviewed at PepsiCo (Columbus, OH) in September 2017.",Application,Name a time when you had a conflict and it needed to be resolved. Â  1 Answer
"Oct 10, 2017","Anonymous Interview Candidate in Logan, UT",Human Resource Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at PepsiCo (Logan, UT) in September 2017.",Application,Tell us about a time when you had to lead a team Â  Answer Question
"Jan 4, 2020",Anonymous Employee,Mechanical Engineering Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo in September 2017.,Application,Why do you want this position? Â  Answer Question
"Aug 7, 2017","Anonymous Interview Candidate in Lake Forest, CA",Merchandiser Interview,No Offer,Negative Experience,Difficult Interview,"I applied online. I interviewed at PepsiCo (Lake Forest, CA).",Application,"Describe a time you worked in a group on a project, what was your role and how did the project turn out? Â  Answer Question"
"Aug 11, 2017",Anonymous Employee,Quality Control Technician Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at PepsiCo.,Application,Experience and job similarities Â  Answer Question
"Jul 13, 2017",Anonymous Interview Candidate,Assistant Marketing Manager Interview,No Offer,Negative Experience,Average Interview,I applied online. The process took 5+ weeks. I interviewed at PepsiCo.,Application,"STAR Format- e.g. Tell me about a time when you motivated a team, tell me about a time when you showed leadership. Â  Answer Question"
"Aug 8, 2017",Anonymous Employee,SuppIy Chain Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo.,Application,Describe a time you had to make a quick decision and how you handled it. Â  Answer Question
"Aug 8, 2017",Anonymous Employee,Sales Management Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo.,Application,Tell about a time when you had to deal with an issue of something not working out as you planned and how you dealt with it? Â  1 Answer
"Aug 8, 2017","Anonymous Interview Candidate in Houston, TX",Warehouse Associate Interview,No Offer,Negative Experience,Average Interview,"I applied online. I interviewed at PepsiCo (Houston, TX) in August 2017.",Application,What work experience do you have? Â  Answer Question
"Aug 3, 2017","Anonymous Employee in Columbia, MD",Merchandiser Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (Columbia, MD) in August 2017.",Application,Name a time you went the extra mile to help a customer. Â  Answer Question
"Oct 19, 2017",Anonymous Interview Candidate,Supply Chain Interview,No Offer,Neutral Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at PepsiCo in August 2017.,Application,Tell us a time where you had to make a decision and what made you decide on that? Â  Answer Question
"Oct 29, 2017",Anonymous Interview Candidate,Supply Chain Associate Interview,No Offer,Positive Experience,Average Interview,I applied through college or university. The process took a week. I interviewed at PepsiCo in August 2017.,Application,Describe a time you had to deal with conflict in a work setting Â  Answer Question
"Nov 8, 2017","Anonymous Interview Candidate in Atlanta, GA",Sales Interview,No Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 2+ months. I interviewed at PepsiCo (Atlanta, GA) in August 2017.",Application,What does accountability mean to you? Â  Answer Question
"Aug 15, 2017","Anonymous Employee in Sacramento, CA",Class A CDL Delivery Driver Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at PepsiCo (Sacramento, CA) in August 2017.",Application,Tell me about a time where you dealt with difficult customer how did you resolve it what was the outcome Â  Answer Question
"Aug 16, 2017","Anonymous Interview Candidate in Germanton, NC",Bilingual Supply Chain Mem Assistant Customer Service Representative Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 3+ months. I interviewed at PepsiCo (Germanton, NC) in August 2017.",Application,What causes you to feel stress or anxiety and how do you deal with it? Â  1 Answer
"Jul 29, 2017",Anonymous Interview Candidate,Human Resources Interview,Declined Offer,Neutral Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo.,Application,Dealing with ambiguity. Ethics question Â  Answer Question
"Jul 7, 2017",Anonymous Interview Candidate,Manager Interview,No Offer,Negative Experience,Difficult Interview,The process took 2+ months. I interviewed at PepsiCo.,Application,How have you responded to....multiple scenarios? Â  Answer Question
"Jul 17, 2017","Anonymous Employee in Stone Mountain, GA",Quality Control Lab Technician Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (Stone Mountain, GA).",Application,Why do you want to work for pepsi? Â  1 Answer
"Feb 9, 2018","Anonymous Employee in Milwaukee, WI",Warehouse Loader Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied online. The process took a week. I interviewed at PepsiCo (Milwaukee, WI) in July 2017.",Application,Why do you want to work at Pepsi? Â  Answer Question
"Jul 7, 2017",Anonymous Interview Candidate,Operations Manager Interview,No Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo.,Application,"Experiences that help you with this job, why operations management, how to deal with people who don't want to cooperate Â  Answer Question"
"Aug 26, 2017","Anonymous Interview Candidate in Chicago, IL",Supply Chain Interview,No Offer,Negative Experience,Average Interview,"I applied through a recruiter. I interviewed at PepsiCo (Chicago, IL) in July 2017.",Application,Look at the Supply Chain interview questions in Glassdoor as they are the same STAR questions you'll be asked. You must have specific answers with these type of questions. Go in prepared with stories that illustrate how well you will perform. Â  Answer Question
"Mar 13, 2018","Anonymous Employee in King of Prussia, PA",Customer Service Specialist Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (King of Prussia, PA) in July 2017.",Application,Do you have experience merchandising? Â  Answer Question
"Jul 11, 2017",Anonymous Interview Candidate,Sales Representative - Large Grocery/Mass Merchant Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at PepsiCo in July 2017.,Application,What can you bring to the company Â  Answer Question
"Jun 14, 2017",Anonymous Employee,Supply Chain Planner Interview,Accepted Offer,Positive Experience,Easy Interview,The process took 4+ weeks. I interviewed at PepsiCo.,Application,How do you prioritize your projects? Â  Answer Question
"Jun 8, 2017",Anonymous Employee,Senior Consultant Interview,Accepted Offer,Positive Experience,Average Interview,"Nice conversation that they want to know if you would be fit for the job and the company as well as they tested if you do your homework. Skills to handle unique questions are the must. Overall, it was a great experience.",Application,What do you expect to gain from this job? Â  Answer Question
"May 8, 2018","Anonymous Employee in Chicago, IL",Machine Operator Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Chicago, IL) in June 2017.",Application,How would I feel about working on my own and learn many different things at once? Â  1 Answer
"Jun 2, 2017","Anonymous Interview Candidate in Winston-Salem, NC",Sales Operations Coordinator Interview,No Offer,Neutral Experience,Average Interview,"I applied through an employee referral. I interviewed at PepsiCo (Winston-Salem, NC).",Application,Tell us about yourself? Â  Answer Question
"Aug 10, 2017","Anonymous Interview Candidate in Charleston, SC",Service Technician Interview,No Offer,Negative Experience,Average Interview,"I applied online. I interviewed at PepsiCo (Charleston, SC) in June 2017.",Application,How would you handle an irate customer? Â  1 Answer
"Jul 7, 2017","Anonymous Employee in Chicago, IL",Machine Operator Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at PepsiCo (Chicago, IL) in June 2017.",Application,He asked if I could describe myself in one word what will it be. Â  1 Answer
"Mar 14, 2019","Anonymous Employee in Houston, TX",Engineer Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Houston, TX) in June 2017.",Application,Where do you see yourself in 5 years? Â  Answer Question
"Sep 13, 2017","Anonymous Employee in Detroit, MI",Sales Analyst Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3+ months. I interviewed at PepsiCo (Detroit, MI) in June 2017.",Application,Tell me about yourself Â  Answer Question
"Jun 13, 2017",Anonymous Interview Candidate,Government Affairs Senior Analyst Interview,No Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at PepsiCo in June 2017.,Application,How would you objectively measure or design KPI's to pitch the success of Pepsi Government Affairs to senior management? Â  Answer Question
"May 24, 2017",Anonymous Interview Candidate,Sales Interview,Declined Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo.,Application,What do you know about our company? Â  Answer Question
"Apr 26, 2018","Anonymous Employee in Dallas, TX",Associate Marketing Manager Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Dallas, TX) in May 2017.",Application,
"May 10, 2017","Anonymous Employee in Austin, TX",RSR Route Sales Representative Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (Austin, TX).",Application,"General sales questions.
Really, don't sweat it. They are dying for more people.
Oh yeah, if you played college ball let them know because it will get you in pretty easy. Â  1 Answer"
"May 9, 2017",Anonymous Interview Candidate,Analytics Interview,No Offer,Negative Experience,Difficult Interview,"Interview took 2 months to set up after several follow-up emails from my end. Finally had the phone interview but it quickly soured after 20 minutes and ended after I asked about one of the responsibilities in the job description. HR sounded upset and said ""this role doesn't do any of that! They never do!!!"". She didn't seem to have a very firm grasp about what the role itself entailed and was very rude from first contact to last.",Application,
"Jul 1, 2017","Anonymous Interview Candidate in Columbia, MD",Route Sales Representative Interview,No Offer,Negative Experience,Difficult Interview,"I applied in-person. The process took 2+ weeks. I interviewed at PepsiCo (Columbia, MD) in May 2017.",Application,
"Oct 19, 2017","Anonymous Interview Candidate in Denver, CO",Maintenance Manager Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at PepsiCo (Denver, CO) in May 2017.",Application,Relocation assistance will be offered if we find the right candidate. Â  Answer Question
"May 4, 2017","Anonymous Interview Candidate in Salinas, CA",Route Sales Representative Interview,No Offer,Negative Experience,Difficult Interview,"I applied online. I interviewed at PepsiCo (Salinas, CA) in May 2017.",Application,What previous positions were you involved in that you had to work independently? Â  Answer Question
"May 14, 2017","Anonymous Interview Candidate in Washington, DC",Sales Leader Interview,Declined Offer,Positive Experience,Average Interview,"I applied online. I interviewed at PepsiCo (Washington, DC) in May 2017.",Application,How would you describe your management style? Â  Answer Question
"Jan 10, 2018","Anonymous Employee in Newport News, VA",Operations Supervisor Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 4+ weeks. I interviewed at PepsiCo (Newport News, VA) in May 2017.",Application,Name a dilemma you faced in your previous job? Â  Answer Question
"May 20, 2018","Anonymous Employee in Barrington, IL",R&D Technician Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took a week. I interviewed at PepsiCo (Barrington, IL) in May 2017.",Application,Tell me about a major weakness? Â  Answer Question
"Jan 29, 2018","Anonymous Employee in Barrington, IL",R&D Technician Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Barrington, IL) in May 2017.",Application,Where do you see yourself in 5 years? Â  1 Answer
"Jul 3, 2017","Anonymous Employee in Kearny, NJ",Warehouse Loader Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at PepsiCo (Kearny, NJ) in May 2017.",Application,Three scenario questions Â  Answer Question
"May 19, 2017","Anonymous Interview Candidate in Indio, CA",Relief Sales Interview,No Offer,Neutral Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (Indio, CA) in May 2017.",Application,Tell me about a time when you encountered a problem at work and take me through the steps you took to resolve it. Â  1 Answer
"Apr 14, 2017",Anonymous Interview Candidate,Delivery Driver Interview,No Offer,Negative Experience,Difficult Interview,I applied in-person. The process took 2 days. I interviewed at PepsiCo.,Application,What project have you ever been involved in that did not work and how did you respond when it ended Â  Answer Question
"Mar 31, 2017",Anonymous Interview Candidate,Supply Chain Associate Interview,No Offer,Positive Experience,Difficult Interview,"Interviewed on campus then was invited to White plains. Interview consisted of dinner, group case study, and behavioral questions. Case study was in groups of 7 and behavioral interviews where 2:1.",Application,Granted you got the job what would make your experience a failure 1 year from now. Â  Answer Question
"Apr 12, 2017",Anonymous Employee,Intern Interview,Accepted Offer,Positive Experience,Average Interview,I met recruiters at the career fair and received a code to apply online. After applying online I took a personality test. Once I passed I was invited to interview at my schools career center. The interview was average/difficult.,Interview,5-Behavioral Questions Â  Answer Question
"Apr 13, 2017","Anonymous Interview Candidate in Charlotte, NC",Field Service Tech MEM Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at PepsiCo (Charlotte, NC) in April 2017.",Interview,They will ask you at the end if you would tell if you saw someone stealing. Â  2 Answers
"Apr 1, 2017",Anonymous Interview Candidate,Supply Chain Interview,No Offer,Negative Experience,Average Interview,I applied online. I interviewed at PepsiCo.,Interview,Describe the team you managed previously. Â  Answer Question
"Mar 14, 2017","Anonymous Interview Candidate in Champaign, IL",Intern Interview,No Offer,Neutral Experience,,"I applied through a recruiter. I interviewed at PepsiCo (Champaign, IL).",Interview,Describe a time when you had a miscommunication and how you handled it. Â  Answer Question
"Apr 10, 2017",Anonymous Interview Candidate,Sales Associate Interview,No Offer,Positive Experience,Easy Interview,I applied through college or university. I interviewed at PepsiCo.,Interview,Tell me about a time you mentored someone Â  Answer Question
"May 5, 2017","Anonymous Interview Candidate in Bloomington, MN",Frito-Lay Supply Chain Interview,No Offer,Neutral Experience,Difficult Interview,"I applied online. I interviewed at PepsiCo (Bloomington, MN) in April 2017.",Interview,"Give an example of when you worked with a team, what was the project worked on and what was your role in that project. Â  Answer Question"
"Apr 12, 2017",Anonymous Interview Candidate,Package Machine Operator Interview,No Offer,Negative Experience,Easy Interview,I applied in-person. The process took 1+ week. I interviewed at PepsiCo in April 2017.,Interview,What was the Package Machine Operator job? Â  Answer Question
"Jun 1, 2017",Anonymous Employee,Class A Driver Interview,Accepted Offer,Positive Experience,,I applied online. The process took 2+ months. I interviewed at PepsiCo in April 2017.,Interview,Explain a time you had to admit you made a bad decision at work? Â  Answer Question
"Jul 10, 2017","Anonymous Interview Candidate in Chicago, IL",Cashier Interview,No Offer,Positive Experience,Average Interview,"I applied in-person. I interviewed at PepsiCo (Chicago, IL) in April 2017.",Interview,Why should we hire you? Â  1 Answer
