Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Apr 18, 2019","Anonymous Interview Candidate in Lowell, AR",IT Manager Interview,Declined Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Lowell, AR) in April 2019.",Interview,How do you motivate individuals. Â  1 Answer
"Apr 30, 2019","Anonymous Employee in Palmdale, CA",Cart Attendant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Walmart (Palmdale, CA) in April 2019.",Interview,ï Tell me about a time you went above & beyond for a customer: Â  1 Answer
"Apr 26, 2019","Anonymous Employee in Kernersville, NC",Cart Pusher Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 2 days. I interviewed at Walmart (Kernersville, NC) in April 2019.",Interview,How can i show customer service Â  Answer Question
"Apr 10, 2019","Anonymous Employee in Dover, DE",Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Dover, DE) in April 2019.",Application,Previous Experience Â  Answer Question
"Jul 24, 2019","Anonymous Interview Candidate in Milwaukee, WI",Store Manager Interview,Declined Offer,Positive Experience,Average Interview,"I applied online. The process took 6 weeks. I interviewed at Walmart (Milwaukee, WI) in April 2019.",Application,Tell me about a time you had to hold someone accountable. Â  Answer Question
"Apr 23, 2019",Anonymous Interview Candidate,Senior Product Manager Interview,No Offer,Negative Experience,Difficult Interview,I applied online. The process took 2 weeks. I interviewed at Walmart in April 2019.,Application,"Tell me about ideas about how we could improve our product?
They told me about their current challenges in their product and then asked me to come up with solutions on the spot. Â  1 Answer"
"Apr 29, 2019","Anonymous Interview Candidate in Chesterfield, MI",ECommerce Manager Interview,Declined Offer,Negative Experience,Easy Interview,"The process took 3 days. I interviewed at Walmart (Chesterfield, MI) in April 2019.",Application,Tell me about a time where you had went above and beyond to help a customer Â  Answer Question
"Jun 7, 2019",Anonymous Interview Candidate,Department Manager Interview,No Offer,Neutral Experience,Average Interview,I applied in-person. I interviewed at Walmart in April 2019.,Application,How can you improve the department. Â  Answer Question
"Apr 4, 2019","Anonymous Employee in Jamaica, NY",Overnight Stocker Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through a staffing agency. The process took 2 days. I interviewed at Walmart (Jamaica, NY) in April 2019.",Application,What store are comfortable working in in your area ? Â  2 Answers
"Jun 19, 2019","Anonymous Employee in Cinnaminson, NJ",Retail Sales Associate Interview,Accepted Offer,Positive Experience,,"I applied online. I interviewed at Walmart (Cinnaminson, NJ) in April 2019.",Application,Why do you want to work here at Walmart ? Basic experiences that would meet the requirement for the position they were seeking to fulfill. Â  1 Answer
"Jun 20, 2019","Anonymous Employee in Charleston, IL",Retail Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Charleston, IL) in April 2019.",Application,Tell me a time you went above and beyond for your job? Â  1 Answer
"Aug 20, 2019","Anonymous Employee in Tampa, FL",Sales Associate Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied online. The process took 1+ week. I interviewed at Walmart (Tampa, FL) in April 2019.",Application,Why do you want this job? Â  Answer Question
"Apr 25, 2019","Anonymous Employee in Lancaster, OH",Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Walmart (Lancaster, OH) in April 2019.",Application,"Tell me about yourself?
What position are you interested in?
What is your availability?
Tell about a time you went above and beyond for someone? Â  Answer Question"
"May 14, 2019","Anonymous Employee in Jackson, MS",Sales Associate Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Jackson, MS) in April 2019.",Application,Why Walmart? Â  Answer Question
"May 31, 2019","Anonymous Interview Candidate in San Francisco, CA",Client Partner Interview,No Offer,Negative Experience,Average Interview,"I applied through a recruiter. The process took 2+ months. I interviewed at Walmart (San Francisco, CA) in April 2019.",Application,"Which of several open roles for which we are currently hiring are you most qualified for, and why? Â  Answer Question"
"Jul 29, 2019","Anonymous Interview Candidate in Portsmouth, VA",Walmart Sales Associate Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Portsmouth, VA) in April 2019.",Application,You may be shopping for up to eight people at a time. Can you handle that? Â  1 Answer
"Jul 3, 2019","Anonymous Employee in Spartanburg, SC",Freight Handler Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Spartanburg, SC) in April 2019.",Application,What is one time where you prevented a accident? Â  1 Answer
"Jun 17, 2019","Anonymous Interview Candidate in Philadelphia, PA",Data Scientist Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Philadelphia, PA) in April 2019.",Application,Implementation of Logistic Regression Â  Answer Question
"Apr 15, 2019","Anonymous Employee in Jefferson City, MO",Lawn and Garden Sales Associate Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at Walmart (Jefferson City, MO) in April 2019.",Application,"Experience, senerio question ""Explain a time when you provided great customer service "". Â  1 Answer"
"Jun 25, 2019","Anonymous Employee in Knoxville, TN",CAP TEAM Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Knoxville, TN) in April 2019.",Application,What is an example of a time you provided excellent customer service? Â  1 Answer
"Jun 8, 2019","Anonymous Employee in Savannah, GA",CAP II Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Savannah, GA) in April 2019.",Application,Name one time you showed good customer service Â  Answer Question
"Apr 16, 2019","Anonymous Interview Candidate in Lockport, NY",Claims and Cash Office Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at Walmart (Lockport, NY) in April 2019.",Application,why do I want to work at walmart Â  Answer Question
"May 15, 2019","Anonymous Interview Candidate in Bentonville, AR",Software Engineer - VMWare Support Interview,Declined Offer,Negative Experience,Average Interview,"I applied online. The process took 3+ weeks. I interviewed at Walmart (Bentonville, AR) in April 2019.",Application,All the questions were based of what was stated in your resume. So be prepared to talk about technologies and its related work experiences. Â  Answer Question
"Oct 14, 2019","Anonymous Interview Candidate in Bellevue, WA",Senior Supply Chain Specialist Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Walmart (Bellevue, WA) in April 2019.",Application,Why E-commerce Â  Answer Question
"Dec 27, 2019","Anonymous Interview Candidate in Fort Worth, TX",Stocker Interview,No Offer,Neutral Experience,Easy Interview,"I applied through an employee referral. The process took 1 day. I interviewed at Walmart (Fort Worth, TX) in April 2019.",Application,
"Jan 6, 2020",Anonymous Employee,Supply Chain Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took a week. I interviewed at Walmart in April 2019.,Application,What's your career goals in the next 5 years Â  Answer Question
"Mar 9, 2020","Anonymous Employee in Richmond, VA",Sales Associate/Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4 days. I interviewed at Walmart (Richmond, VA) in April 2019.",Application,Describe a time you had to overcome a challenge in your life. Â  Answer Question
"Oct 30, 2019","Anonymous Interview Candidate in Charlotte, NC",Shift Supervisor Interview,Declined Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Walmart (Charlotte, NC) in April 2019.",Application,Where do you see yourself in 3 years? Â  1 Answer
"Oct 9, 2019","Anonymous Employee in Reno, NV",Walmart Sales Associate Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied in-person. The process took 1 day. I interviewed at Walmart (Reno, NV) in April 2019.",Application,Why do you want this job? Â  Answer Question
"Dec 3, 2019","Anonymous Interview Candidate in Austin, TX",Department Supervisor/Lead Interview,Declined Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Walmart (Austin, TX) in April 2019.",Application,What would make you an asset to the team? Â  Answer Question
"Mar 30, 2019",Anonymous Employee,Stocker Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at Walmart.,Application,Where do you see yourself in 5 years? Â  1 Answer
"Mar 29, 2019","Anonymous Employee in Mankato, MN",Order Filler Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied in-person. I interviewed at Walmart (Mankato, MN).",Application,"3 questions:
Name a time you had to help some one that you didnt get along with at your other job.
Tell about a time when you didnt agree with your supervisor.
Tell about a time that you went above and beyond at your previous job. Â  1 Answer"
"Mar 21, 2019",Anonymous Employee,Software Engineer Interview,Accepted Offer,Positive Experience,Average Interview,"Below is the process i went through, when i was hired back in the days:
1. call with recruiter
2. call with hiring manager
3. call with engineers
4. on site interview
5. offer/rejection

the interviewers were friendly",Application,"i signed NDA, but typical CS questions Â  Answer Question"
"Mar 21, 2019","Anonymous Interview Candidate in New York, NY",Overnight Stocker Interview,No Offer,Positive Experience,Average Interview,I love working and helping people I have several years of stocking shelves m quick and accurate with numbers and I have foreman experience very detailed oriented. OVER 10 years of stocking experience,Interview,are u doing any hiring? Â  Answer Question
"Mar 21, 2019",Anonymous Interview Candidate,Director Recruiting Interview,Declined Offer,Negative Experience,Easy Interview,"The Charlotte location is full of minorities. Although this can be a good thing, many of the leaders are very transactional. Charlotte facility is not strategic, high level thinkers. Mostly order takers. I noticed a level of impatience from leaders who had been with the company 20+ years. The leadership team is not used to individuals from outside the organization. Everyone has grown up in the company. They are not comfortable with you asking questions during the interview. The interview process was very broken. No one talked about the experience or focus on the candidate. No one could answer questions about strategy/direction. I was told there would be no onboarding. You have to hit the ground running with no direction or knowledge of the company. Possibly corporate would be better if youâre a high level thinker. I donât believe I would want to work for Walmart.",Interview,There are no questions asked of you. They just tell you about themselves. It was very low level. Â  Answer Question
"Mar 20, 2019",Anonymous Interview Candidate,Graphic Artist Interview,No Offer,Negative Experience,Difficult Interview,I applied online. The process took 2+ weeks. I interviewed at Walmart.,Interview,Whatâs one problem that you helped a coworker solve? Â  Answer Question
"Mar 19, 2019",Anonymous Employee,Service Technician Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Walmart.,Interview,Thereâs only one question. Asking about customer service experience Â  Answer Question
"Mar 19, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at Walmart.,Interview,name a time you went above and beyond to provide quality customer service Â  1 Answer
"Mar 20, 2019",Anonymous Employee,Seasonal Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Walmart.,Interview,What customer service experience do you have? Â  Answer Question
"Mar 18, 2019","Anonymous Employee in Jacksonville, FL",Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Jacksonville, FL).",Interview,When have you went above and beyond for a customer? Â  Answer Question
"Mar 17, 2019",Anonymous Interview Candidate,Cashier Interview,Declined Offer,Positive Experience,,"Not difficult , easy due to new being built next door. I was able to shadow a few people during the interview process. Submitted back ground check, drug test, then I was good to go",Interview,Can you multi task Â  1 Answer
"Mar 16, 2019",Anonymous Employee,Pharmacist Interview,Accepted Offer,Positive Experience,Average Interview,"Three people Skype or two in person, they give you time to think. It be prepared, focus on pt care and opioid stewardship. Be calm and be yourself. Think about questions before!",Interview,Provided excellent customer service Â  Answer Question
"Mar 15, 2019",Anonymous Interview Candidate,"Business Insights, Analytics & Strategies Manager Interview",No Offer,Positive Experience,Average Interview,I applied through an employee referral. I interviewed at Walmart.,Interview,Self introduction. Â  Answer Question
"Mar 14, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Neutral Experience,,I applied online. I interviewed at Walmart.,Application,Whatâs your favorite thing about walmart Â  1 Answer
"Mar 13, 2019",Anonymous Employee,Customer Service Interview,Accepted Offer,Negative Experience,Easy Interview,I applied in-person. The process took 2 weeks. I interviewed at Walmart.,Application,What are your greatest strenghts Â  Answer Question
"Mar 12, 2019","Anonymous Interview Candidate in San Bruno, CA",Fashion Category Specialist Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (San Bruno, CA).",Application,What was a time when you had to go above and beyond? Â  Answer Question
"Mar 12, 2019","Anonymous Employee in Fort Smith, AR",Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Walmart (Fort Smith, AR).",Application,They asked a lot of basic retail questions. Things like name a time youâve gone out of your way to help a customer. Or name a time youâve had to do multiple tasks. Â  Answer Question
"Mar 11, 2019",Anonymous Interview Candidate,Category Specialist Interview,No Offer,Neutral Experience,Average Interview,I applied online. I interviewed at Walmart.,Application,Why do you want to be a Category Specialist? Â  Answer Question
"Mar 10, 2019","Anonymous Employee in Columbia, SC",Cashier Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Columbia, SC).",Application,What times are you available to work? Â  Answer Question
"Mar 11, 2019",Anonymous Employee,Safety Manager Interview,Accepted Offer,Positive Experience,,Overview The EEO Laws practice Safety Ideas for Business Development . Insurance Available Movitor needed to inspire Communication Skills Also scheduling of meeting with workers to cover all area of worksite to meet needs of workers to better family living,Application,Program system Â  1 Answer
"Mar 7, 2019",Anonymous Interview Candidate,Software Developer Interview,No Offer,Neutral Experience,Average Interview,I applied through college or university. I interviewed at Walmart.,Application,How would you implement determining if an input is an anagram? Â  Answer Question
"Mar 6, 2019",Anonymous Interview Candidate,Store Associate Interview,Declined Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Walmart.,Application,"time management, prioritization, examples from previous work Â  1 Answer"
"Mar 1, 2019",Anonymous Interview Candidate,Sales Associate Interview,Declined Offer,Neutral Experience,Easy Interview,I applied in person at a hiring event. I engaged in a brief conversation and interview with the hiring manager. She was very helpful and friendly. I received a call a week later.,Application,What retail experience do you have? Â  1 Answer
"Sep 22, 2019","Anonymous Employee in Chicago, IL",Warehouse Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Chicago, IL) in March 2019.",Application,Describe you weakness Â  1 Answer
"Aug 12, 2019","Anonymous Interview Candidate in New York, NY",Internship Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at Walmart (New York, NY) in March 2019.",Application,What motivates you? Â  1 Answer
"Mar 28, 2019",Anonymous Interview Candidate,Cashier Interview,Declined Offer,Neutral Experience,Easy Interview,I applied online. The process took a week. I interviewed at Walmart in March 2019.,Application,Work ethic Â  1 Answer
"Aug 12, 2019","Anonymous Interview Candidate in Houston, TX",Cashier Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 days. I interviewed at Walmart (Houston, TX) in March 2019.",Application,What would you do when a customer needs you help? Â  Answer Question
"Mar 20, 2019","Anonymous Employee in Bentonville, AR",Senior Business Consultant Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied in-person. The process took 1 day. I interviewed at Walmart (Bentonville, AR) in March 2019.",Application,How would you influence people who are in different teams Â  Answer Question
"May 8, 2019",Anonymous Employee,Stocker Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at Walmart in March 2019.,Application,How do you go far and beyond with costumer service? Â  Answer Question
"Apr 1, 2019","Anonymous Interview Candidate in Savannah, GA",Sales Associate/Cashier Interview,Declined Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Savannah, GA) in March 2019.",Application,What I am as a person Â  Answer Question
"Mar 21, 2019","Anonymous Employee in Bentonville, AR",Sourcing Manager Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 3+ months. I interviewed at Walmart (Bentonville, AR) in March 2019.",Application,Explain a tough situation where you had to manage a conflict? Â  Answer Question
"Sep 27, 2019","Anonymous Employee in Puyallup, WA",Personal Shopper Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 6+ weeks. I interviewed at Walmart (Puyallup, WA) in March 2019.",Application,about my work experience with the devices i would be working with . Â  1 Answer
"Jun 1, 2019","Anonymous Employee in Stuttgart, AR",Retail Sales Associate Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at Walmart (Stuttgart, AR) in March 2019.",Application,How I went above and beyond in a work situation Â  Answer Question
