Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,Interview_Qs
"Jun 26, 2019","Anonymous Interview Candidate in London, England (UK)",User Experience Developer Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Procter & Gamble (London, England (UK)) in April 2019.",Application,Tell me about your academic experiences? Â  1 Answer
"Jun 26, 2019",Anonymous Interview Candidate in Rio de Janeiro (Brazil),EstagiÃ¡rio Interview,No Offer,Positive Experience,Difficult Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (Rio de Janeiro (Brazil)) in June 2019.,Application,Uma situaÃ§Ã£o que vocÃª simplificou um processo para economizar tempo ou dinheiro Â  Answer Question
"Jun 26, 2019",Anonymous Employee in Rotterdam (Netherlands),Internship Marketing Digital Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied through an employee referral. The process took 3 weeks. I interviewed at Procter & Gamble (Rotterdam (Netherlands)) in February 2019.,Application,"- Can you give an example of where you showed responsibility?
- Can you give an example of where you showed integrity? Â  Answer Question"
"Jun 25, 2019","Anonymous Interview Candidate in Orlando, FL",Account Manager Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took a week. I interviewed at Procter & Gamble (Orlando, FL) in June 2019.",Application,What is the maximum velocity of a pencil? Â  1 Answer
"Jun 25, 2019",Anonymous Employee,Internship Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at Procter & Gamble.,Application,Tell me about a time you found a creative solution to a problem. Â  Answer Question
"Jun 24, 2019","Anonymous Employee in Gurgaon, Haryana (India)",Product Supply Associate Manager Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Gurgaon, Haryana (India)) in May 2019.",Application,Tell me about a time when you led a team Â  Answer Question
"Jun 23, 2019",Anonymous Employee,ABM Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 2+ months. I interviewed at Procter & Gamble.,Application,"Tell me about a time....and proceeded to ask you specific questions about leadership, analytic experience, etc. Â  1 Answer"
"Jun 20, 2019",Anonymous Interview Candidate in Mumbai (India),Manager Supply Chain Interview,No Offer,Neutral Experience,Average Interview,I applied through other source. The process took 3 weeks. I interviewed at Procter & Gamble (Mumbai (India)) in June 2019.,Application,They were mainly focused on behavioural questions wherein you had to answer with an example from your professional/personal life. Â  Answer Question
"Jun 20, 2019",Anonymous Interview Candidate,Process Engineer Interview,No Offer,Neutral Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble in January 2018.,Application,Neutral Qs nothing unusual. Â  Answer Question
"Jun 20, 2019","Anonymous Interview Candidate in Manchester, England (UK)",Supply Chain Placement Interview,No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 2 weeks. I interviewed at Procter & Gamble (Manchester, England (UK)) in February 2019.",Application,"If you were working on a project that was meant to be completed in 2 months but was told to have it done in 2 weeks, what would you do? Â  Answer Question"
"Jun 17, 2019",Anonymous Interview Candidate in Moscow (Russia),Internship Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Moscow (Russia)) in May 2019.,Application,Tell me about the time when you lead a team? Â  Answer Question
"Jun 17, 2019",Anonymous Employee in Taipei (Taiwan),Supply Chain Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied online. The process took 3+ months. I interviewed at Procter & Gamble (Taipei (Taiwan)) in February 2019.,Application,What's your specific job content in xxx? Â  Answer Question
"Jun 16, 2019",Anonymous Interview Candidate,Finance Manager Interview,Declined Offer,Positive Experience,Difficult Interview,I applied online. The process took 2 days. I interviewed at Procter & Gamble in June 2019.,Interview,
"Jun 12, 2019",Anonymous Employee in Cairo (Egypt),Process Engineer Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied online. The process took 2 weeks. I interviewed at Procter & Gamble (Cairo (Egypt)) in November 2018.,Interview,"Tell me about a time when you stepped in a project , take the lead , provided support and then bring in success Â  Answer Question"
"Jun 11, 2019","Anonymous Interview Candidate in Beijing, Beijing (China)",Data Analyst Interview,Declined Offer,Positive Experience,Difficult Interview,"I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (Beijing, Beijing (China)) in May 2019.",Interview,I was asked about my projects at school. Went through every detail of the projects. Â  Answer Question
"Jun 11, 2019",Anonymous Employee in Louveira (Brazil),Gerente De Projetos Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied through a staffing agency. The process took 2 weeks. I interviewed at Procter & Gamble (Louveira (Brazil)).,Interview,Como vocÃª garante o cumprimento de normas e regras? Â  1 Answer
"Jun 11, 2019",Anonymous Interview Candidate in Athens (Greece),Internship Interview,Declined Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble (Athens (Greece)) in June 2019.,Interview,Why did you choose P&G to start your career? Â  Answer Question
"Jun 9, 2019",Anonymous Interview Candidate in Ciudad de MÃ©xico (Mexico),Recursos Humanos Interview,Declined Offer,Positive Experience,Average Interview,I applied online. The process took 2+ weeks. I interviewed at Procter & Gamble (Ciudad de MÃ©xico (Mexico)).,Interview,Las que son via online son de casos y los lÃ³gico.matemÃ¡ticos yo creo ersn algo.complicados Â  1 Answer
"Jun 6, 2019",Anonymous Interview Candidate,Financial Analyst Interview,No Offer,Negative Experience,,I applied online. I interviewed at Procter & Gamble.,Interview,"many behavioural questions and situational questions (over 90 minutes), no clear relations from one questions to the other, the interviewer seemed detached Â  Answer Question"
"Jun 6, 2019",Anonymous Employee in Seoul (South Korea),Account Manager Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 4 weeks. I interviewed at Procter & Gamble (Seoul (South Korea)) in May 2015.,Interview,"P&G interviews always focus on behavioral / personal fit questions based on your own experience rather than business knowledge or insight.
e.g) Why Sales? Why P&G? Tell me about a time you overcame difficult situation. Â  1 Answer"
"Jun 5, 2019",Anonymous Interview Candidate,Associate Manager Interview,No Offer,Neutral Experience,Difficult Interview,I applied through an employee referral. The process took a week. I interviewed at Procter & Gamble.,Interview,What if your boss gives you a tricky task that you are not able to complete in time? Â  1 Answer
"Jun 3, 2019",Anonymous Interview Candidate,Lane Analyst Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 3 weeks. I interviewed at Procter & Gamble.,Application,tell us a time where you have to step up and lead a group Â  Answer Question
"Jun 3, 2019","Anonymous Interview Candidate in Cincinnati, OH",Senior Financial Analyst Interview,Declined Offer,Neutral Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Procter & Gamble (Cincinnati, OH) in April 2016.",Application,Why do you want to work for us? Â  1 Answer
"Jun 3, 2019",Anonymous Interview Candidate in Geneva (Switzerland),Internship Finance Interview,Declined Offer,Positive Experience,Difficult Interview,I applied online. The process took 2 weeks. I interviewed at Procter & Gamble (Geneva (Switzerland)) in February 2019.,Application,Tell me about a time where you things didn't happen as expected and how you reacted ? Would you do it the same way today ? Â  Answer Question
"Jun 2, 2019","Anonymous Interview Candidate in Chicago, IL",Human Resources Interview,Declined Offer,Positive Experience,Difficult Interview,"I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (Chicago, IL) in May 2019.",Application,when was a time you showed leadership Â  Answer Question
"May 31, 2019",Anonymous Interview Candidate in Ho Chi Minh City (Vietnam),Automation Controls Engineer Interview,No Offer,Positive Experience,Average Interview,I interviewed at Procter & Gamble (Ho Chi Minh City (Vietnam)) in May 2019.,Application,Tell the time when you created a innovation? Â  Answer Question
"May 28, 2019",Anonymous Interview Candidate in Taipei (Taiwan),Sales Interview,No Offer,Positive Experience,Difficult Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (Taipei (Taiwan)) in February 2019.,Application,Can you share the most difficult decision you made? Why is the most difficult? If you had another chance to restart? Do you have another decision? Why Â  Answer Question
"May 26, 2019",Anonymous Interview Candidate in Bucharest (Romania),Sales Interview,No Offer,Neutral Experience,Difficult Interview,I applied online. The process took 1+ week. I interviewed at Procter & Gamble (Bucharest (Romania)) in May 2019.,Application,tell me one time you influenced someone in a positive way Â  Answer Question
"May 26, 2019",Anonymous Interview Candidate,Marketing Assistant Interview,No Offer,Negative Experience,Easy Interview,I applied online. The process took 6+ months. I interviewed at Procter & Gamble.,Application,Can you give me an example of a situation when you overcame a challenge? Â  Answer Question
"May 22, 2019",Anonymous Employee in Schwalbach am Taunus (Germany),Dental Consultant Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Schwalbach am Taunus (Germany)) in March 2019.,Application,"Wie gehen Sie mit Kollegen um, die schlecht Ã¼ber Sie reden? Â  Answer Question"
"May 20, 2019",Anonymous Employee in Amiens (France),Process Engineer Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (Amiens (France)).,Application,Q: Project Management Experience. Â  Answer Question
"May 16, 2019",Anonymous Interview Candidate,ESTÃGIO Interview,No Offer,Neutral Experience,Difficult Interview,I applied online. I interviewed at Procter & Gamble.,Application,Teste LÃ³gico Â  Answer Question
"May 14, 2019","Anonymous Employee in Manaus, Amazonas (Brazil)",EstagiÃ¡rio De Banda Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Procter & Gamble (Manaus, Amazonas (Brazil)).",Application,"Conte-nos sobre vocÃª,
Principal desafios profissionais e/ou acadÃªmicos
Conquistas
Um problema enfrentado e a soluÃ§Ã£o que vocÃª teve, entre outros Â  Answer Question"
"May 14, 2019",Anonymous Employee in Singapore (Singapore),Analyst Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 3+ months. I interviewed at Procter & Gamble (Singapore (Singapore)) in January 2018.,Application,how did you handle a conflict Â  Answer Question
"May 13, 2019","Anonymous Employee in Strombeek-Bever, Flemish Brabant (Belgium)",Accountmanager Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at Procter & Gamble (Strombeek-Bever, Flemish Brabant (Belgium)) in October 2015.",Application,"Geef mij een complexe situatie en hoe je het hebt opgelost.
Verkoop mij iets.
Ben je zeker dat je in deze functie wil binnenkomen en waarom?
Hoe verwacht je van ons dat we bijdragen aan je professionele ontwikkeling?

Op subtiele wijze werd ook naar mijn gezinssituatie gevraagd. Â  Answer Question"
"May 12, 2019","Anonymous Interview Candidate in BogotÃ¡, Bogota (Colombia)",Marketing Interview,No Offer,Neutral Experience,Difficult Interview,"I applied online. The process took 3 weeks. I interviewed at Procter & Gamble (BogotÃ¡, Bogota (Colombia)) in March 2019.",Application,Asked me to tell examples of leadership in my university experience Â  Answer Question
"May 11, 2019",Anonymous Interview Candidate,Young Graduate Trainee Interview,No Offer,Neutral Experience,Difficult Interview,I applied through other source. The process took 5 weeks. I interviewed at Procter & Gamble in November 2018.,Application,Wanneer heb je iemand gecoached? Â  Answer Question
"May 10, 2019",Anonymous Employee in Louveira (Brazil),TÃ©cnico De ProduÃ§Ã£o Interview,Accepted Offer,Positive Experience,Average Interview,I applied through an employee referral. I interviewed at Procter & Gamble (Louveira (Brazil)).,Application,"Se estivesse perdido em uma floresta, qual seria seu plano para sair dela? Â  1 Answer"
"May 9, 2019","Anonymous Employee in Manila, Manila (Philippines)",Internship Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Procter & Gamble (Manila, Manila (Philippines)) in October 2017.",Application,Things like: Name one time you had to step up as a leader of a group. Â  Answer Question
"May 9, 2019",Anonymous Interview Candidate,Financial Analyst Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble in April 2019.,Application,"Context/ Action/ Result , Examples from your academic or work life about leadership/ negotiation/ innovation situation. Â  Answer Question"
"May 9, 2019",Anonymous Interview Candidate in Jumayrah (United Arab Emirates),Supply Chain Associate Interview,Declined Offer,Neutral Experience,Average Interview,I applied online. The process took 6 days. I interviewed at Procter & Gamble (Jumayrah (United Arab Emirates)) in August 2018.,Application,"willing to relocateeasy and fast, challenging yet fun, ty easy to comunicate and clear the way for a successful interview process hey were friendly and i was very honored to be there. they made it vereasy and fast, challenging yet fun, ty easy to comunicate and clear the way for a successful interview process hey were friendly and i was very honored to be there. they made it ver Â â¦Â  1 AnswerShow More"
"May 8, 2019","Anonymous Interview Candidate in SÃ£o Paulo, SÃ£o Paulo (Brazil)",EstagiÃ¡rio Interview,No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 1 day. I interviewed at Procter & Gamble (SÃ£o Paulo, SÃ£o Paulo (Brazil)).",Application,SituaÃ§Ã£o na vida profissional de superaÃ§Ã£o (explicar contexto - aÃ§Ã£o - resultado). Â  1 Answer
"May 8, 2019",Anonymous Interview Candidate,Office Manager Interview,No Offer,Negative Experience,,I applied online. I interviewed at Procter & Gamble in April 2019.,Application,
"May 8, 2019",Anonymous Employee in Geneva (Switzerland),Strategic Purchasing Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 5 weeks. I interviewed at Procter & Gamble (Geneva (Switzerland)) in April 2019.,Application,Tell me about a time you had to be disciplined? Â  Answer Question
"May 8, 2019",Anonymous Interview Candidate in Kuala Lumpur (Malaysia),Key Account Manager - Sales Interview,No Offer,Negative Experience,Difficult Interview,I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Kuala Lumpur (Malaysia)) in March 2019.,Application,"A. Tell me about a time when you were able to step into a group, take charge, get support and bring about excellent results.
B. Tell me about a time you were able to develop and maintain productive relations while working with others even though they may have had differing points of view
C. Can you think of a time when you thought âthere has to be a better way of doingâ¦Â  thisâ and you came up with an improvement to an existing idea or process that made it significantly better?
D. Give an example of a time when you changed the direction of a project that resulted in a reduction of time or cost.
E. Give me an example of a situation where you had to overcome major obstacles to make something important happen. Â  Answer QuestionShow More"
"May 7, 2019",Anonymous Interview Candidate in Seoul (South Korea),Supply Chain Manager Interview,No Offer,Negative Experience,Difficult Interview,I applied in-person. The process took 1+ week. I interviewed at Procter & Gamble (Seoul (South Korea)) in April 2019.,Application,"What is your creative work?
Do you have experience that you have trouble with other people? Â  Answer Question"
"May 7, 2019",Anonymous Employee in Warsaw (Poland),Junior Planning Specialist Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 3 weeks. I interviewed at Procter & Gamble (Warsaw (Poland)) in April 2019.,Application,"Q: As a new hire, how would you influence your team if you found a way to improve a well-established process? Â  Answer Question"
"May 6, 2019",Anonymous Interview Candidate,Becario Interview,Declined Offer,Positive Experience,Difficult Interview,I applied through a staffing agency. The process took 2+ months. I interviewed at Procter & Gamble.,Application,"Son casos de negocios, i.e. quieres lanzar al mercado tal producto, Â¿quÃ© necesitas? Â  Answer Question"
"May 5, 2019","Anonymous Interview Candidate in Harrogate Hill, England (UK)",Sales Placement Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Procter & Gamble (Harrogate Hill, England (UK)) in April 2019.",Interview,"Describe a time when you had to use your analytical skills to analyse complex data, evaluated risks and opportunities and successfully persuaded someone to reach your goal. Â  Answer Question"
"May 4, 2019","Anonymous Interview Candidate in Ann Arbor, MI",Finance Interview,No Offer,Negative Experience,Difficult Interview,"I applied through college or university. I interviewed at Procter & Gamble (Ann Arbor, MI) in February 2019.",Interview,"If your boss were to steal soda from the vending machine, how would you respond? Â  Answer Question"
"May 3, 2019","Anonymous Interview Candidate in London, England (UK)",Engineering Interview,No Offer,Neutral Experience,Difficult Interview,"I applied online. The process took 2+ months. I interviewed at Procter & Gamble (London, England (UK)) in March 2018.",Interview,Have you ever influenced the decision of others and what were the measures taken? Â  Answer Question
"May 2, 2019",Anonymous Interview Candidate in Warsaw (Poland),Praktikant Interview,No Offer,Neutral Experience,Difficult Interview,I applied online. The process took 3 weeks. I interviewed at Procter & Gamble (Warsaw (Poland)).,Interview,What would you do in uncertain situation? Take risk and initiative or report and delegate responsibility. Â  Answer Question
"Apr 30, 2019","Anonymous Interview Candidate in Cincinnati, OH",Intern Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at Procter & Gamble (Cincinnati, OH) in October 2017.",Interview,Why proctor & Gamble Â  Answer Question
"Apr 30, 2019","Anonymous Employee in Belleville, ON (Canada)",Production Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1+ week. I interviewed at Procter & Gamble (Belleville, ON (Canada)) in April 2019.",Interview,"Behavior based. How you reacted, what you did to contribute Â  Answer Question"
"Apr 29, 2019",Anonymous Interview Candidate in Louveira (Brazil),ESTÃGIO Interview,No Offer,Positive Experience,Difficult Interview,I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Louveira (Brazil)).,Interview,Uma situaÃ§Ã£o em que tive que liderar um grupo de pessoas. Â  1 Answer
"Apr 28, 2019","Anonymous Interview Candidate in Detroit, MI",Manufacturing Engineering Interview,Declined Offer,Positive Experience,Average Interview,"I applied online. The process took 8 weeks. I interviewed at Procter & Gamble (Detroit, MI) in March 2019.",Interview,"Personal, behavioral questions. Also includes STAR questions too. Â  1 Answer"
"Apr 24, 2019","Anonymous Interview Candidate in SÃ£o Paulo, SÃ£o Paulo (Brazil)",EstagiÃ¡rio Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 days. I interviewed at Procter & Gamble (SÃ£o Paulo, SÃ£o Paulo (Brazil)).",Interview,Como calcular a quantidade de absorventes que as Brasileiras precisam. Â  1 Answer
"Apr 23, 2019",Anonymous Interview Candidate in Cairo (Egypt),Process Engineer Interview,No Offer,Positive Experience,Difficult Interview,I applied online. The process took 5 days. I interviewed at Procter & Gamble (Cairo (Egypt)) in February 2019.,Application,they asked about some situation with your work partner or your head Â  Answer Question
"Apr 22, 2019",Anonymous Interview Candidate in Geneva (Switzerland),Junior Data Scientist Interview,No Offer,Positive Experience,Difficult Interview,I applied online. The process took 1 day. I interviewed at Procter & Gamble (Geneva (Switzerland)) in October 2018.,Application,How would you respond to a team member who was not on board with an important change that needed to be implemented in the team? Â  1 Answer
"Apr 21, 2019",Anonymous Interview Candidate in Paris (France),Sales Intern Interview,Declined Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble (Paris (France)) in February 2019.,Application,"Il est 18h, votre manager a besoin de 3 analyses (chacune 2h de travail) pour le lendemain matin. Que faites vous ? Â  Answer Question"
"Apr 20, 2019","Anonymous Interview Candidate in New York, NY",Summer Camp Interview,No Offer,Neutral Experience,Difficult Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Procter & Gamble (New York, NY) in April 2019.",Application,One time you have shown leadership in a group? Â  1 Answer
"Apr 20, 2019",Anonymous Interview Candidate in Cairo (Egypt),SNO Academy Interview,No Offer,Neutral Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Procter & Gamble (Cairo (Egypt)) in December 2016.,Application,How do you handle missing a deadline? Â  Answer Question
"Apr 20, 2019","Anonymous Interview Candidate in SÃ£o Paulo, SÃ£o Paulo (Brazil)",ESTÃGIO Interview,No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 2 weeks. I interviewed at Procter & Gamble (SÃ£o Paulo, SÃ£o Paulo (Brazil)).",Application,"""Um projeto em que vocÃª entrou e fez a diferenÃ§a, trazendo alguma economia de tempo e/ou dinheiro?"" Â  1 Answer"
"Apr 18, 2019","Anonymous Employee in Guangzhou, Guangdong (China)",Assistant Brand Manager Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (Guangzhou, Guangdong (China)) in April 2018.",Application,What's the leadership experience you have? Â  Answer Question
"Apr 17, 2019",Anonymous Interview Candidate,Financial Department Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Application,Tell me about one of your accomplishments and what was the exact steps that led you to that outcome. Â  Answer Question
"Apr 17, 2019",Anonymous Interview Candidate in Amiens (France),Stagiaire Interview,No Offer,Negative Experience,Difficult Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (Amiens (France)) in April 2019.,Application,"vous etes chef d'equipe et avez 3 projets Ã  delivrer pour des clients, le 1er est du demain, le 2eme dans une semaine et le troisieme dans un mois, et vous etes en retard avec les 3, que faire ?
et au cas ou vous avez pu finir le projet de demain en travaillant des heures supplementaires et que le client n'est pas satisfait malgre tout Ã§a, et que Ã§a aâ¦Â  demotivÃ© votre equippe pour les prochains projets, que faire ? Â  Answer QuestionShow More"
"Apr 16, 2019","Anonymous Employee in New York, NY",Internship Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 4+ weeks. I interviewed at Procter & Gamble (New York, NY).",Application,"Tell me about a time that you were faced with a conflict with a client, or coworker that you resolved Â  Answer Question"
"Apr 16, 2019","Anonymous Employee in SÃ£o Paulo, SÃ£o Paulo (Brazil)",Gerente Comercial Interview,Accepted Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 4+ weeks. I interviewed at Procter & Gamble (SÃ£o Paulo, SÃ£o Paulo (Brazil)).",Application,O que faria se vc fosse presidente do Brasil? Â  1 Answer
"Apr 15, 2019",Anonymous Interview Candidate,Intern Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Application,Describe a situation where you manage to solve a problem with limited resources. Â  1 Answer
"Apr 15, 2019","Anonymous Employee in Newcastle upon Tyne, England (UK)",Scientist Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 2 days. I interviewed at Procter & Gamble (Newcastle upon Tyne, England (UK)) in November 2015.",Application,One time in the past when you had a leadership role and what was the outcome. Â  Answer Question
"Apr 12, 2019","Anonymous Interview Candidate in Toronto, ON (Canada)",Key Account Manager Interview,No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 5 days. I interviewed at Procter & Gamble (Toronto, ON (Canada)).",Application,"this shows up:
I sometimes deliver my tasks late.
and you have to answer with a scale from strongly disagree to strongly agree. Â  1 Answer"
"Apr 11, 2019",Anonymous Interview Candidate in Sydney (Australia),Internal Communications Adviser Interview,No Offer,Negative Experience,Average Interview,I applied through other source. The process took 2 days. I interviewed at Procter & Gamble (Sydney (Australia)) in April 2019.,Application,To do the aptitude test Â  Answer Question
"Apr 11, 2019",Anonymous Interview Candidate in Brussels (Belgium),Junior HR Business Partner Interview,No Offer,Neutral Experience,Difficult Interview,I applied online. The process took a week. I interviewed at Procter & Gamble (Brussels (Belgium)) in April 2019.,Application,"(in online assessment): ik kan mijn taken altijd goed inplannen, al lukt me dit niet altijd Â  Answer Question"
"Apr 10, 2019","Anonymous Employee in Cincinnati, OH",R&D Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2+ months. I interviewed at Procter & Gamble (Cincinnati, OH) in September 2015.",Application,What was your least favorite class in school? Â  1 Answer
"Apr 9, 2019",Anonymous Interview Candidate,Account Manager Interview,No Offer,Negative Experience,Difficult Interview,I applied through college or university. The process took 4+ weeks. I interviewed at Procter & Gamble.,Application,"Tell me about a time in work when you took a risk, and how you mitigated it. Â  Answer Question"
"Apr 9, 2019",Anonymous Employee,Graduate Interview,Accepted Offer,Neutral Experience,,I applied online. I interviewed at Procter & Gamble.,Application,cant remember any Â  Answer Question
"Apr 9, 2019",Anonymous Interview Candidate,Marketing Strategy Interview,No Offer,Positive Experience,Difficult Interview,I applied online. The process took 1 day. I interviewed at Procter & Gamble.,Application,"for the second part, you needed to remember a sequence of appearence of dots and in the between respond to optical perception questions Â  Answer Question"
"Apr 8, 2019",Anonymous Interview Candidate,Chemical Scientist Interview,No Offer,Neutral Experience,Difficult Interview,I applied online. The process took a week. I interviewed at Procter & Gamble.,Application,"What folders would you buy, if your supervisor allows you to chose them? Â  1 Answer"
"Apr 5, 2019",Anonymous Employee,Intern Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble in March 2019.,Application,Tell me about a time when you had conflict with a team member and how you resolved this Â  Answer Question
"Apr 4, 2019",Anonymous Employee in Geneva (Switzerland),Finance Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Procter & Gamble (Geneva (Switzerland)) in December 2018.,Application,Tell me about a time when you had to work with someone difficult Â  Answer Question
"Apr 3, 2019",Anonymous Employee in Schwalbach am Taunus (Germany),Junior Assistant Brand Manager Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 6 weeks. I interviewed at Procter & Gamble (Schwalbach am Taunus (Germany)) in March 2019.,Application,Tell me about a time you took initiative? Â  Answer Question
"Apr 2, 2019",Anonymous Interview Candidate in Bangkok (Thailand),Assistant Branch Manager Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 3+ months. I interviewed at Procter & Gamble (Bangkok (Thailand)).,Application,What would you do if you have to prioritise multiple tasks Â  2 Answers
"Apr 2, 2019",Anonymous Interview Candidate in Schwalbach am Taunus (Germany),Praktikum Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 1 day. I interviewed at Procter & Gamble (Schwalbach am Taunus (Germany)) in January 2019.,Application,
"Apr 1, 2019",Anonymous Interview Candidate,SummerFinance Interview,Declined Offer,Neutral Experience,Average Interview,"CV submission
Online tests - numerical and logical
Digital interview
Proposal

Quick process. Answers take up to a week, per step. Total of 4 weeks.

Tests include memory and numerical tests - multiplication, subtraction, addition.",Application,One of your biggest accomplishments Â  Answer Question
"Mar 31, 2019",Anonymous Employee in ZÃ¼rich (Switzerland),Stagiaire Interview,Accepted Offer,Neutral Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (ZÃ¼rich (Switzerland)).,Application,questions assez basiques Â  Answer Question
"Mar 28, 2019","Anonymous Interview Candidate in London, England (UK)",Human Resources Interview,No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 5+ months. I interviewed at Procter & Gamble (London, England (UK)) in March 2019.",Application,"very situational, not as much behavioural in the final stage Â  Answer Question"
"Mar 27, 2019",Anonymous Employee in Lagos (Nigeria),Scientist Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied through an employee referral. I interviewed at Procter & Gamble (Lagos (Nigeria)).,Application,How do you handle a project that involved working across multiple functions. Â  1 Answer
"Mar 27, 2019",Anonymous Interview Candidate in Dubai (United Arab Emirates),RT- Finance & Accounting Assistant - Distributor Finance Controller FIN00004139 Interview,No Offer,Negative Experience,Average Interview,I applied online. The process took 10+ months. I interviewed at Procter & Gamble (Dubai (United Arab Emirates)) in September 2018.,Application,Tell us the time when you set a target and achieved the same with certain difficulties Â  Answer Question
"Mar 24, 2019",Anonymous Interview Candidate,Research and Development Interview,No Offer,Positive Experience,Average Interview,"Application form first, then online questionnaire and logical reasoning test, then 2 interviews (which they came into Oxford for), then a written test (including more logical reasoning).

Interview was almost solely 'describe a situation where you...' style questions.",Application,Describe a situation where you had to deal with a tough deadline Â  Answer Question
"Mar 23, 2019","Anonymous Interview Candidate in Newcastle upon Tyne, England (UK)",Information Technology Associate Manager Interview,No Offer,Neutral Experience,,"First there's the application, then the assessment, used to measure skills and abilities that generally do not emerge from interviews, if the qualifications match the requirements they will contact you to schedule an interview.",Application,
"Mar 23, 2019",Anonymous Employee,Planning Specialist Interview,Accepted Offer,Positive Experience,Average Interview,"online assessment, questions to understand your managerial ability and workplace attitude followed by another assessment in the office.
First level interview is face to face interview with one manager
second level is face to face interview with two managers.",Application,Instance when you were held up in a situation and came up with an immediate solution Â  Answer Question
"Mar 23, 2019",Anonymous Employee in Istanbul (Turkey),Associate Manager Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 3+ months. I interviewed at Procter & Gamble (Istanbul (Turkey)) in February 2019.,Application,Tell me when you show great leadership Â  Answer Question
