Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
14 Jan 2019,"Anonymous Employee in Lake Worth, TX (US)",ASM- Assistant Store Manager,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Lake Worth, TX (US)) in January 2018.",Application,How would you describe an employee who is hostile Â  Answer Question
28 Feb 2018,"Anonymous Employee in New York, NY (US)",Microsoft Expert,Accepted Offer,Positive Experience,Easy Interview,"I applied through other source. The process took 2 weeks. I interviewed at Best Buy (New York, NY (US)) in January 2018.",Application,Describe to me a situation where you missed a goal and how did you change your strategy to change future outcomes? Â  Answer Question
17 Apr 2019,Anonymous Employee,ï£¿ Master,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at Best Buy in January 2018.,Application,Tell me about a time when you had a difficult customer and how you dealt with them. Â  Answer Question
18 Feb 2020,"Anonymous Employee in Chicago, IL (US)",Senior Recruiter,Accepted Offer,Negative Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at Best Buy (Chicago, IL (US)) in January 2018.",Application,Explain how you recruit Â  Answer Question
30 Dec 2017,Anonymous Employee,Seasonal Sales Associate,Accepted Offer,Positive Experience,Easy Interview,I applied in-person. The process took 3 days. I interviewed at Best Buy.,Application,Why do you think you'd be a great fit for our company? Â  1 Answer
14 Dec 2017,Anonymous Employee,Associate,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took a week. I interviewed at Best Buy.,Application,Why would you like to work at Best Buy? Â  Answer Question
7 Dec 2017,Anonymous Employee,Sales Support,Accepted Offer,Neutral Experience,Difficult Interview,I applied online. The process took a week. I interviewed at Best Buy.,Application,Tell me about a time you went above and beyond for a customer. Â  Answer Question
5 Nov 2017,"Anonymous Employee in Chula Vista, CA (US)",Computer,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Chula Vista, CA (US)) in October 2017.",Application,"Tell me about a time you had to work with someone you didn't get along with, what happened and how did you overcome the situation. Â  5 Answers"
7 Dec 2017,"Anonymous Employee in Richfield, MN (US)",Cyber Security Analyst,Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. I interviewed at Best Buy (Richfield, MN (US)) in December 2017.",Application,What is the difference between UDP and TCP? Â  2 Answers
19 Feb 2018,"Anonymous Employee in Nashville, TN (US)",In Home Design Sales Manager Market,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at Best Buy (Nashville, TN (US)) in December 2017.",Application,They ask for your work experience and what makes you the right fit for the role that you are in of your for Â  Answer Question
13 Dec 2017,"Anonymous Interview Candidate in Austin, TX (US)",Asset Protection Associate,No Offer,Positive Experience,,"The process took a week. I interviewed at Best Buy (Austin, TX (US)) in December 2017.",Application,What is a difficult situation youâve had to deal with at work? Â  1 Answer
6 Jan 2018,"Anonymous Interview Candidate in Madison, WI (US)",Asset Protection Associate,No Offer,Negative Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Best Buy (Madison, WI (US)) in December 2017.",Application,Why do you want to work here at best buy? Â  Answer Question
3 Jan 2018,"Anonymous Interview Candidate in Reno, NV (US)",Inventory Specialist,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Best Buy (Reno, NV (US)) in December 2017.",Application,"With no retail experience, how does your current skills relate to the position? Â  Answer Question"
10 May 2018,"Anonymous Employee in Pflugerville, TX (US)",Inventory Specialist,Accepted Offer,Negative Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Pflugerville, TX (US)) in December 2017.",Application,What have you done to go above and beyond for another person? Â  1 Answer
26 Feb 2018,"Anonymous Employee in Irvine, CA (US)",Sales Team Leader,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Irvine, CA (US)) in December 2017.",Application,Talk about a time you went above and beyond for a customer Â  Answer Question
17 Jan 2018,"Anonymous Interview Candidate in Los Angeles, CA (US)",Geek Squad Agent,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Los Angeles, CA (US)) in December 2017.",Application,"When was a difficult time handled, and how did you handle it? Â  Answer Question"
10 Oct 2018,"Anonymous Employee in Clarksville, TN (US)",Samsung Experience Sales Representative,Accepted Offer,Negative Experience,Easy Interview,"I applied through other source. The process took 1 day. I interviewed at Best Buy (Clarksville, TN (US)) in December 2017.",Application,Would you be willing to work outside of your job description and willing to pick up other departments slack when/if we are understaffed. (hmmm red flag yeah?) Â  Answer Question
27 Nov 2017,Anonymous Interview Candidate,Geek Squad Supervisor DCI,Declined Offer,Neutral Experience,,submitted through the web site. then email. then phone call. interview with store manager. wage negotiation . final approval. Background check and drug test. conditional offer given. passed test and then job was granted,Application,can you work on the sales floor Â  Answer Question
15 Nov 2017,"Anonymous Interview Candidate in Fullerton, CA (US)",Warehouse (Seasonal),No Offer,Negative Experience,Average Interview,"I applied in-person. The process took 1 day. I interviewed at Best Buy (Fullerton, CA (US)).",Application,What is your relation/interest with technology? Â  1 Answer
7 Nov 2017,Anonymous Interview Candidate,Merchandising Specialist,No Offer,Positive Experience,Easy Interview,I applied online. The process took a week. I interviewed at Best Buy.,Application,A time where you had to work really hard. What was the reason and what was the outcome? Â  1 Answer
30 Oct 2017,"Anonymous Employee in Union City, CA (US)",Sales Floor Team Member,Accepted Offer,Positive Experience,Easy Interview,The interview process was quite easy. Asked about my background along with why I was interested in working for Best Buy and what technology I was most interested in. I assumed they wanted to get an idea of where they might place me.,Application,Why are you interested in working for Best Buy Â  Answer Question
14 Sep 2017,Anonymous Employee,Best Buy Sales Associate,Accepted Offer,Positive Experience,,There is always two interviews you will go in for your first one and if you do well they will push you to the GM interview they will ask questions about your personal experiences at other jobs or in your life that you have overcame and questions about how you handled a difficult situation with someone or a task and was able to help the customer or overcome the task to complete it don't expect to be in the interview long and always have a good answer nothing short or pause for a long time thinking of an answer. If hired there will be about 2 weeks of learning about technology and everything new you will not be thrown on the sales floor by yourself until they know you are comfortable with selling products. Good luck!!,Application,When was a time where you were faced with many tasks to do and not enough time? How did you get the job done? Â  1 Answer
7 Nov 2017,Anonymous Interview Candidate,Assistant Store Manager,No Offer,Negative Experience,Average Interview,I applied online. The process took 3 weeks. I interviewed at Best Buy in November 2017.,Application,how do you rate customer's satisfaction? Â  Answer Question
19 Jan 2018,"Anonymous Interview Candidate in Bloomington, MN (US)",Software Developer,No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at Best Buy (Bloomington, MN (US)) in November 2017.",Application,Why are you interested in working at Best Buy? Â  Answer Question
18 Dec 2017,"Anonymous Interview Candidate in Minneapolis, MN (US)",Senior Data Analyst,No Offer,Neutral Experience,Easy Interview,"I applied online. The process took 4+ weeks. I interviewed at Best Buy (Minneapolis, MN (US)) in November 2017.",Application,Tell me about when you identified a business problem and how did you solve it? Â  1 Answer
16 Feb 2019,Anonymous Employee,Sales Floor,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Best Buy in November 2017.,Application,Why do I feel like I'd be fit for the position. Â  Answer Question
23 Feb 2018,Anonymous Interview Candidate,Sales,Declined Offer,Neutral Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at Best Buy in November 2017.,Application,why do you want to work here Â  1 Answer
15 Apr 2019,"Anonymous Employee in Richfield, MN (US)",Senior QA Automation Engineer,Accepted Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. The process took 1 day. I interviewed at Best Buy (Richfield, MN (US)) in November 2017.",Application,coding puzzles Â  Answer Question
3 Aug 2018,"Anonymous Interview Candidate in Minneapolis, MN (US)",Financial Analyst,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Best Buy (Minneapolis, MN (US)) in November 2017.",Application,What do you think would be one of the biggest expenses on Best Buy's income statement? Â  Answer Question
27 Nov 2017,"Anonymous Employee in San Diego, CA (US)",Customer Service,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Best Buy (San Diego, CA (US)) in November 2017.",Application,How would you deal with an angry customer Â  Answer Question
23 Feb 2018,"Anonymous Interview Candidate in Lady Lake, FL (US)",Sales Associate,No Offer,Negative Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Best Buy (Lady Lake, FL (US)) in November 2017.",Application,How many hours per week are you looking to work? Â  Answer Question
2 Mar 2018,"Anonymous Interview Candidate in New York, NY (US)",Sales Associate,Declined Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Best Buy (New York, NY (US)) in November 2017.",Application,What is your biggest weakness? Â  Answer Question
8 Feb 2018,"Anonymous Employee in Los Angeles, CA (US)",Sales Associate,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Best Buy (Los Angeles, CA (US)) in November 2017.",Application,Tell me about yourself Â  Answer Question
6 Jun 2018,"Anonymous Employee in American Fork, UT (US)",Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (American Fork, UT (US)) in November 2017.",Application,Name a time when you were faced with a difficult situation and you handled it well. What did you do and how did you react? Â  1 Answer
6 Dec 2017,"Anonymous Employee in Rochester, NY (US)",Seasonal Sales Consultant,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Rochester, NY (US)) in November 2017.",Application,What is one of your greatest accomplishments? Â  Answer Question
4 Dec 2017,Anonymous Interview Candidate,Seasonal Inventory/Merchandising Specialist,No Offer,Positive Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at Best Buy in November 2017.,Application,What do you do when you see a customer? Â  1 Answer
17 Nov 2017,"Anonymous Employee in Wooster, OH (US)",Occasional Sales Consultant,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Wooster, OH (US)) in November 2017.",Application,"Describe a time where you've had to deal with a difficult person/employee, how did you do so? Â  Answer Question"
16 Oct 2017,"Anonymous Employee in Miami, FL (US)",Occasional/Seasonal Sales Consultant,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Best Buy (Miami, FL (US)).",Application,What traits are important on a team? Â  1 Answer
17 Oct 2017,Anonymous Employee,Sales Consultant,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 1 day. I interviewed at Best Buy.,Application,What areas in our store do you know about? Tell me about each Â  Answer Question
12 Oct 2017,Anonymous Employee,Sales Associate,Accepted Offer,Neutral Experience,Easy Interview,"Very easy process. Asked about previous work experience and how I responded in certain situations. Basic personality/morality questions eg. what would you do if a coworker stole an ""insignificant"" item.",Application,Describe a situation where you made a sacrifice for the team. Â  Answer Question
15 Oct 2017,Anonymous Employee,Seasonal Sales Associate,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 3 weeks. I interviewed at Best Buy.,Application,What are some unique challenges you might face at Best Buy with this position? Â  Answer Question
8 Oct 2017,"Anonymous Interview Candidate in New York, NY (US)",Customer Service Representative,No Offer,Neutral Experience,Easy Interview,"I applied in-person. The process took 4 days. I interviewed at Best Buy (New York, NY (US)).",Application,Tell us a situation where you had to deal with an angry customer. Â  Answer Question
8 Oct 2017,Anonymous Interview Candidate,Inventory Specialist,No Offer,Neutral Experience,Average Interview,I applied online. The process took a week. I interviewed at Best Buy in October 2017.,Application,What do you like the best/least about working in a group? Â  Answer Question
3 Oct 2017,Anonymous Employee,Front End Supervisor,Accepted Offer,Positive Experience,Average Interview,I applied in-person. The process took 5 days. I interviewed at Best Buy.,Application,"When thinking about a team you worked on , what did you like the best about working on that team and what didnât you like. Â  1 Answer"
23 Oct 2017,"Anonymous Interview Candidate in Port Richey, FL (US)","Geek Squad, Consultation Agent",No Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at Best Buy (Port Richey, FL (US)) in October 2017.",Application,Tell me about your Technology experience? Â  Answer Question
14 Sep 2017,"Anonymous Interview Candidate in Cincinnati, OH (US)",Sales Associate,No Offer,Negative Experience,Average Interview,"I applied online. I interviewed at Best Buy (Cincinnati, OH (US)).",Application,Name a time when you overachieved in the work place. Â  Answer Question
22 Oct 2017,"Anonymous Employee in Colonial Heights, VA (US)",Sales Consultant,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Colonial Heights, VA (US)) in October 2017.",Application,Tell me about yourself? Â  1 Answer
29 Jan 2018,"Anonymous Employee in Baldwin, NY (US)",Merchandising Specialist,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at Best Buy (Baldwin, NY (US)) in October 2017.",Application,would you fire someone who stole a piece of candy worth 50 cents or less? Â  1 Answer
10 Oct 2017,Anonymous Employee,Customer Service Representative,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 1 day. I interviewed at Best Buy in October 2017.,Application,Describe a situation in which you had to deal with a difficult customer and how did you handle the situation? Â  Answer Question
18 Sep 2018,"Anonymous Employee in Miami Beach, FL (US)",Computer Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Best Buy (Miami Beach, FL (US)) in October 2017.",Application,How to handle a upset customer. Â  Answer Question
27 Nov 2018,"Anonymous Employee in Saint Peters, MO (US)",Computer Sales Associate,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Saint Peters, MO (US)) in October 2017.",Application,"What tends to be the number one method of shrink in retail...
- Customer theft
- Employee theft
- Shipment errors Â  1 Answer"
15 Mar 2018,Anonymous Employee,Asset Protection Specialist,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Best Buy in October 2017.,Application,Why do you want to work at Best Buy Â  1 Answer
31 Oct 2017,"Anonymous Interview Candidate in Havelock, NC (US)",Asset Protection,No Offer,Negative Experience,Average Interview,"I applied online. I interviewed at Best Buy (Havelock, NC (US)) in October 2017.",Application,Do you think stealing something small is the same as stealing something large. Â  1 Answer
2 Feb 2018,"Anonymous Employee in Miami, FL (US)",Sales Consultant,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took a week. I interviewed at Best Buy (Miami, FL (US)) in October 2017.",Application,Explain when you had to deal with a difficult customer Â  1 Answer
16 Feb 2018,"Anonymous Employee in Saginaw, MI (US)",Sales Consultant,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Saginaw, MI (US)) in October 2017.",Application,What would you do if you new another employee is stealing? Â  1 Answer
16 Nov 2017,"Anonymous Employee in Muskegon, MI (US)",Sales Consultant,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Muskegon, MI (US)) in October 2017.",Application,What would you do if you caught an employee stealing from the store? Â  1 Answer
11 Oct 2017,Anonymous Employee,Sales Consultant,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 4 days. I interviewed at Best Buy in October 2017.,Application,What have you done that have impacted a person in a good way? Â  Answer Question
21 Oct 2017,"Anonymous Employee in Millerville, East Baton Rouge, LA (US)",Sales Consultant,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4 days. I interviewed at Best Buy (Millerville, East Baton Rouge, LA (US)) in October 2017.",Application,How would you interact with a customer that came in with no technical knowledge looking for an item. Â  1 Answer
26 Oct 2017,"Anonymous Interview Candidate in Oakdale, MN (US)",Sales Floor Associate,Declined Offer,Negative Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Best Buy (Oakdale, MN (US)) in October 2017.",Application,Tell me about a situation where you had a customer who continuously came back for you. Â  Answer Question
29 Nov 2017,"Anonymous Employee in Houston, TX (US)",Seasonal Sales,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at Best Buy (Houston, TX (US)) in October 2017.",Application,How will you deal with a unsatisfied customer? Â  1 Answer
1 Dec 2017,Anonymous Interview Candidate,Seasonal Sales Associate,No Offer,Negative Experience,Easy Interview,I applied online. The process took 5 days. I interviewed at Best Buy in October 2017.,Application,What are your hobbies? Â  Answer Question
29 Oct 2017,"Anonymous Employee in New York, NY (US)",Seasonal Sales Associate,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (New York, NY (US)) in October 2017.",Application,How would you incorporate what you learned from your previous job to Best Buy? Â  Answer Question
13 Oct 2017,"Anonymous Employee in Hartsdale, NY (US)",Seasonal Sales Associate,Accepted Offer,Positive Experience,,"I applied online. The process took 1+ week. I interviewed at Best Buy (Hartsdale, NY (US)) in October 2017.",Application,If I had any experience working in Sales Â  1 Answer
24 May 2019,"Anonymous Employee in Culver City, CA (US)",Seasonal Sales Associate,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at Best Buy (Culver City, CA (US)) in October 2017.",Application,Why best buy? Â  Answer Question
30 Sep 2018,"Anonymous Interview Candidate in Minneapolis, MN (US)",Financial Analyst,No Offer,Negative Experience,Difficult Interview,"I applied through college or university. The process took a week. I interviewed at Best Buy (Minneapolis, MN (US)) in October 2017.",Application,What was the impact of the numbers from the financial statements that you helped with? Â  1 Answer
13 Oct 2017,"Anonymous Employee in Atlanta, GA (US)",Customer Service,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Best Buy (Atlanta, GA (US)) in October 2017.",Application,"Tell me about your past work experience, what did you do? Â  Answer Question"
4 Oct 2017,"Anonymous Employee in Dallas, TX (US)",Retail Sales Associate,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Dallas, TX (US)) in October 2017.",Application,Which department I would like to work Â  Answer Question
11 Oct 2017,"Anonymous Employee in Pearland, TX (US)",Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 5 days. I interviewed at Best Buy (Pearland, TX (US)) in October 2017.",Application,Why do you want to work for best buy Â  Answer Question
17 Jan 2018,"Anonymous Employee in Houston, TX (US)",Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4+ weeks. I interviewed at Best Buy (Houston, TX (US)) in October 2017.",Application,why do you think you'll be a good fit in the best buy company. Â  Answer Question
16 Feb 2018,Anonymous Interview Candidate,Sales Associate,No Offer,Positive Experience,Easy Interview,I applied online. The process took 4+ weeks. I interviewed at Best Buy in October 2017.,Application,
6 May 2019,"Anonymous Employee in Fort Smith, AR (US)",Customer Service Representative,Accepted Offer,Neutral Experience,Average Interview,"I applied through an employee referral. The process took a week. I interviewed at Best Buy (Fort Smith, AR (US)) in October 2017.",Application,it doesnt really matter Â  Answer Question
4 Jun 2019,"Anonymous Employee in New Orleans, LA (US)",Customer Service Representative,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (New Orleans, LA (US)) in October 2017.",Application,Nothing it was pretty straight forward Â  1 Answer
5 Nov 2017,"Anonymous Employee in Columbia, MO (US)",Customer Service Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Columbia, MO (US)) in October 2017.",Application,What is your tolerance on theft? (Employee or customer) Â  1 Answer
7 Jun 2018,"Anonymous Employee in Moorpark, CA (US)",Customer Service Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 2 weeks. I interviewed at Best Buy (Moorpark, CA (US)) in October 2017.",Application,Where do you see yourself a year from now? Â  1 Answer
25 Sep 2019,Anonymous Employee,SWAT Specialist,Accepted Offer,Positive Experience,Easy Interview,I applied in-person. The process took 2 weeks. I interviewed at Best Buy in October 2017.,Application,Time where you had to help coworkers without falling behind on my own work. Â  Answer Question
1 Apr 2018,"Anonymous Employee in Colonial Heights, VA (US)","Sales Associate Part Time, Seasonal",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Colonial Heights, VA (US)) in October 2017.",Application,Why do you want to work for Best Buy? Â  1 Answer
30 Nov 2017,"Anonymous Employee in Louisville, KY (US)",Seasonal Cashier,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Louisville, KY (US)) in October 2017.",Application,What should happen to an employee that steals something? Â  1 Answer
22 Oct 2017,Anonymous Interview Candidate,Geek Squad Consultation Agent,No Offer,Positive Experience,Average Interview,I applied online. The process took 1+ week. I interviewed at Best Buy in October 2017.,Application,How would you determine the best product for the customer? Â  Answer Question
21 Jan 2019,"Anonymous Employee in Greensboro, NC (US)","Geek Squad, Consultation Agent",Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at Best Buy (Greensboro, NC (US)) in October 2017.",Application,"General run of the milk questions were asked, such as âcan you give us a time etcâ, when interviewing with the GSM he asked me questions relating to my technical experience, and any non job related experience I may have thatcould be relevant. Â  Answer Question"
11 Oct 2017,Anonymous Employee,Inventory/Merchandising Specialist,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took a week. I interviewed at Best Buy in October 2017.,Application,Describe a situation where you had to deal with a difficult customer Â  Answer Question
6 Oct 2017,"Anonymous Interview Candidate in Merced, CA (US)",Seasonal Sales Consultant,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Merced, CA (US)) in October 2017.",Application,What's your availability? Â  Answer Question
2 Nov 2017,"Anonymous Employee in Miami, FL (US)",Seasonal Sales Consultant,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Miami, FL (US)) in October 2017.",Application,"""describe and incident where you were honest although you could've lied?"" Â  Answer Question"
20 Oct 2017,Anonymous Employee,Auto Tech Service Writer,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 6 days. I interviewed at Best Buy in October 2017.,Application,"If you as a hiring manager encountered theft, how would you respond? Â  1 Answer"
30 Oct 2017,"Anonymous Interview Candidate in Riverside, CA (US)",Seasonal Inventory/Merchandising Specialist,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Riverside, CA (US)) in October 2017.",Application,What made you decide to want to work for Best Buy? Â  Answer Question
26 Feb 2018,"Anonymous Employee in Katy, TX (US)",Sales Consultant (Seasonal),Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 5 days. I interviewed at Best Buy (Katy, TX (US)) in October 2017.",Application,What would you do if you knew an employee was stealing from the store? Â  Answer Question
27 Nov 2019,Anonymous Employee,Sales Consultant,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Best Buy in October 2017.,Application,What are your biggest strengths? Â  Answer Question
22 Nov 2019,"Anonymous Employee in West Mifflin, PA (US)",Customer Service Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Best Buy (West Mifflin, PA (US)) in October 2017.",Application,explain one time you had to deal with a difficult customer? Â  Answer Question
25 Sep 2017,"Anonymous Employee in Fayetteville, AR (US)",Supervisor,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Fayetteville, AR (US)).",Application,"Basic ""Tell me a time when..."" Â  Answer Question"
23 Sep 2017,"Anonymous Employee in Washington, DC (US)",Operation Supervisor,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Best Buy (Washington, DC (US)).",Interview,"Tell me about a time you dealt with an irate customer. What was the situation, what do you do to assist, and what was the outcome? Â  Answer Question"
10 Sep 2017,Anonymous Interview Candidate,Geek Squad Advanced Repair Agent,No Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at Best Buy.,Interview,How would you explain something technical to a client? Â  Answer Question
14 Sep 2017,Anonymous Interview Candidate,Sales Consultant,No Offer,Negative Experience,Easy Interview,I applied online. I interviewed at Best Buy.,Interview,How much are you looking to make an hour? Â  1 Answer
13 Sep 2017,"Anonymous Employee in Memphis, TN (US)",Customer Service Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1+ week. I interviewed at Best Buy (Memphis, TN (US)) in September 2017.",Interview,Describe a time you had to partner with someone from a different department to complete a task. How did you handle it? Â  Answer Question
28 Sep 2017,"Anonymous Employee in Gainesville, GA (US)",Inventory/Merchandising Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at Best Buy (Gainesville, GA (US)) in September 2017.",Interview,"In the past, how did you handle a difficult customer? Â  Answer Question"
22 Aug 2018,"Anonymous Employee in Conyers, GA (US)",Computer Sales,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Conyers, GA (US)) in September 2017.",Interview,What would you bring table. Â  Answer Question
11 Sep 2017,"Anonymous Interview Candidate in Little Rock, AR (US)",Geek Squad,No Offer,Negative Experience,Easy Interview,"I applied online. I interviewed at Best Buy (Little Rock, AR (US)) in September 2017.",Interview,What was a time when you showed outstanding customer service? Â  Answer Question
7 Sep 2017,"Anonymous Interview Candidate in San Bernardino, CA (US)",Sales Consultant,No Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Best Buy (San Bernardino, CA (US)) in September 2017.",Interview,Say you owned a donut shop and you caught your best employee stealing what would you do? Â  1 Answer
13 Sep 2017,"Anonymous Employee in Signal Hill, CA (US)",Inventory Specialist,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. I interviewed at Best Buy (Signal Hill, CA (US)) in September 2017.",Interview,Have you worked in a team and what did you like and dislike about it? Â  1 Answer
21 Jun 2018,"Anonymous Employee in Chicago, IL (US)",Sales Consultant,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Chicago, IL (US)) in September 2017.",Application,What's your weaknesses and how do you accommodate for them? Â  Answer Question
28 Sep 2017,"Anonymous Interview Candidate in Saint Louis, MO (US)",Seasonal Sales Associate,Declined Offer,Neutral Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Saint Louis, MO (US)) in September 2017.",Application,Explain a time where you went out the way for someone Â  Answer Question
28 Sep 2017,"Anonymous Employee in Traverse City, MI (US)",Seasonal Sales Associate,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at Best Buy (Traverse City, MI (US)) in September 2017.",Application,"If you we're a supervisor, how would you handle an employee theft? (candy bar) Â  1 Answer"
28 Sep 2017,Anonymous Employee,Inbound Sales Representative,Accepted Offer,Positive Experience,Easy Interview,The process took 2+ weeks. I interviewed at Best Buy in September 2017.,Application,Previous work experience related to the position? Â  Answer Question
31 Oct 2017,"Anonymous Interview Candidate in Falls Church, VA (US)",Customer Service Associate,Declined Offer,Negative Experience,Average Interview,"I applied online. The process took 6 weeks. I interviewed at Best Buy (Falls Church, VA (US)) in September 2017.",Application,Describe a conflict you have had to resolve. Â  Answer Question
3 Nov 2017,"Anonymous Employee in Peachtree City, GA (US)",Customer Service Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took 2+ weeks. I interviewed at Best Buy (Peachtree City, GA (US)) in September 2017.",Application,Can you describe a situation in which you went above and beyond to help a customer? Â  Answer Question
9 Oct 2017,"Anonymous Interview Candidate in Tucker, GA (US)",Sales Associate,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Best Buy (Tucker, GA (US)) in September 2017.",Application,What was the most irritating part of your previous job? Â  1 Answer
25 Jan 2018,"Anonymous Employee in Norman, OK (US)",Sales Associate,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Norman, OK (US)) in September 2017.",Application,Name a time where you faced with a difficult decision and how did you overcome it? Â  Answer Question
