Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Nov 29, 2016","Anonymous Employee in Oakland, CA",Flight Attendant Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied through other source. The process took 12+ months. I interviewed at Southwest Airlines (Oakland, CA).",Application,Tell me about a time you used humor to diffuse a difficult situation. Â  Answer Question
"Dec 7, 2016","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied in-person. The process took 3+ months. I interviewed at Southwest Airlines (Dallas, TX) in December 2016.",Application,Name a time you had to deal with a difficult coworker. Â  1 Answer
"Dec 29, 2016","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 4+ months. I interviewed at Southwest Airlines (Dallas, TX) in December 2016.",Application,"A family of 5 gets on a plane. There is a child wrapped in a blanket, two small children, ages 4 and 5 and the father and mother. Half way up in the air the mother screams out, ""My baby is dead,"" what do you do? Â  1 Answer"
"Dec 29, 2016",Anonymous Interview Candidate,Operations Research Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,"1. Why this position
2. Why My University for Masters
3. Why Southwest Â  Answer Question"
"Nov 30, 2016","Anonymous Interview Candidate in New York, NY",Flight Attendant Interview,No Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (New York, NY).",Application,name a time... youll be naming lots of times Â  Answer Question
"Dec 18, 2016",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Neutral Experience,Average Interview,The process took 3+ months. I interviewed at Southwest Airlines.,Interview,Name a time where you felt you exceeded exceptional customer service Â  Answer Question
"Dec 21, 2016",Anonymous Interview Candidate,Spring Interview,No Offer,Negative Experience,Easy Interview,I applied online. I interviewed at Southwest Airlines.,Interview,What was your favorite class in school and why? Â  Answer Question
"Nov 29, 2016",Anonymous Employee,Customer Service Agent Interview,Accepted Offer,Positive Experience,Average Interview,The process took 2+ months. I interviewed at Southwest Airlines.,Interview,Why do you wanna work for Southwest Â  Answer Question
"Nov 16, 2016",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Difficult Interview,I applied online. I interviewed at Southwest Airlines.,Interview,Why do you want to be a FA? Â  1 Answer
"Nov 18, 2016",Anonymous Interview Candidate,Customer Service Agent Interview,No Offer,Negative Experience,,The process took 5 weeks. I interviewed at Southwest Airlines.,Interview,Why Southwest Â  Answer Question
"Nov 26, 2016","Anonymous Interview Candidate in Kansas City, MO",Customer Service Agent Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines (Kansas City, MO) in November 2016.",Interview,"If hired, were do you see yourself in 3-5 years? Â  Answer Question"
"Jul 15, 2016","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took a year or more. I interviewed at Southwest Airlines (Dallas, TX).",Interview,Why do you want to work with Southwest? Â  Answer Question
"Jan 11, 2017","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 4+ months. I interviewed at Southwest Airlines (Dallas, TX) in December 2016.",Interview,"If we were to remember you, what would we remember you for? Â  4 Answers"
"Jan 14, 2017",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Average Interview,I applied through an employee referral. The process took 5+ months. I interviewed at Southwest Airlines in December 2016.,Interview,"Why with so many positions within the company, why applied for FA?
Tell me a time you went above and beyond for someone?
Tell me about an emergency situation?
What do you do during downtime? Â  1 Answer"
"Dec 7, 2016",Anonymous Interview Candidate,Ticket Agent Interview,No Offer,Negative Experience,,"I put in an application two weeks ago and got hit up rather quickly to do a phone interview. I did the phone interview and the recruiter and I went back and forward at least 4 to 5 times making sure the background check information.

Yesterday afternoon she left me a message telling me that everything cleared and that I am ready for my face to face interview. But here is the kicker. She told me to get back to her asap so we can schedule an interview. I call her and leave a message and send her an email regarding available times for me to come in.

She leaves me an email the next day telling me, at 11:49am that I don't get get back to her by 2pm that same day, she will move on to other candidates.
I mean, what? What was the big rush? She told me that the next interview date was on the 14th, 7 days away. I have never worked with an employer who uses these tactics. She wasted my time, I have responsibilities outside of applying for this job and Southwest proved to be inflexible.

If this is how their recruiters operate, I hate to see how they go about daily operations at the airport.",Application,Why do you want to work for Southwest? Â  Answer Question
"Mar 20, 2017","Anonymous Employee in Dallas, TX",Intern Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Dallas, TX) in December 2016.",Application,What classes have you taken in college that best prepare you for this internship Â  Answer Question
"Jan 15, 2017","Anonymous Employee in Fort Lauderdale, FL",Ramp Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 5+ months. I interviewed at Southwest Airlines (Fort Lauderdale, FL) in December 2016.",Application,Why do you want to work for SW? Â  1 Answer
"Dec 14, 2016","Anonymous Employee in New York, NY",Customer Service Agent Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied online. The process took 3 days. I interviewed at Southwest Airlines (New York, NY) in December 2016.",Application,Why do you want to work for Southwest Airlines? Â  Answer Question
"Dec 29, 2016","Anonymous Interview Candidate in Dallas, TX",Senior Manager Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at Southwest Airlines (Dallas, TX) in December 2016.",Application,Q. What is your interest in this position and specifically with Southwest Airlines? (Paraphrased) Â  1 Answer
"Jan 19, 2017","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 4+ months. I interviewed at Southwest Airlines (Dallas, TX) in December 2016.",Application,Why Southwest? Â  Answer Question
"Jan 23, 2017",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 6+ months. I interviewed at Southwest Airlines in December 2016.,Application,Name a time you went above and beyond for a customer Â  Answer Question
"Dec 7, 2016","Anonymous Employee in Atlanta, GA",Customer Service Representative Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 2+ months. I interviewed at Southwest Airlines (Atlanta, GA) in December 2016.",Application,Why do you wanna work for Southwest? Â  Answer Question
"Mar 3, 2017","Anonymous Employee in Dallas, TX",Senior Project Manager Technology Consultant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 2+ months. I interviewed at Southwest Airlines (Dallas, TX) in December 2016.",Application,Experience Â  1 Answer
"Feb 3, 2017","Anonymous Employee in Phoenix, AZ",Passenger Service Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"The process took 2 days. I interviewed at Southwest Airlines (Phoenix, AZ) in December 2016.",Application,Have you ever worked at a Airline? Â  1 Answer
"Dec 7, 2016","Anonymous Employee in Atlanta, GA",Customer Service Representative Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. I interviewed at Southwest Airlines (Atlanta, GA) in December 2016.",Application,What does Hospitality mean to you? Â  1 Answer
"Mar 3, 2016","Anonymous Interview Candidate in Los Angeles, CA",Customer Service Agent Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Southwest Airlines (Los Angeles, CA) in March 2016.",Application,Where do you see yourself in 3 to 5 years? Â  Answer Question
"Sep 9, 2015","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 5+ months. I interviewed at Southwest Airlines (Dallas, TX) in September 2015.",Application,"Why do you want to work for SW?
Name an emergency situation you were in? Â  12 Answers"
"Oct 23, 2016","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX).",Application,Have you read anything about the company? Â  3 Answers
"Nov 1, 2016","Anonymous Interview Candidate in Fort Worth, TX",Part-Time Operation Agent Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Southwest Airlines (Fort Worth, TX) in November 2016.",Application,Why do you want to work for Southwest? Â  Answer Question
"Nov 7, 2016","Anonymous Interview Candidate in Phoenix, AZ",Customer Service Agent Interview,No Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 3 days. I interviewed at Southwest Airlines (Phoenix, AZ).",Application,Why do you want to work for southwest airlines. Â  Answer Question
"Nov 10, 2016","Anonymous Employee in Phoenix, AZ",Customer Service Agent Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Southwest Airlines (Phoenix, AZ) in November 2016.",Application,Explain a time you gave good customer service. Â  1 Answer
"Jul 18, 2016",Anonymous Employee,Customer Service Agent Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,Describe a time where you had to deal with a customer who turn out to be IRATE? Â  Answer Question
"Oct 20, 2016","Anonymous Interview Candidate in Fort Lauderdale, FL",Customer Service Agent Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 5 weeks. I interviewed at Southwest Airlines (Fort Lauderdale, FL).",Application,"Why do you want to work with us?
Tell me about a time when you went above and beyond for a customer?
Why we should hire you?
Describe me a situation where you had to deal with an irate passenger and how you solved it. Â  Answer Question"
"Oct 28, 2016","Anonymous Employee in Marietta, GA",Flight Attendant Interview,Accepted Offer,Positive Experience,,I applied online 3+ ago. The second month i received an email to do a questionnaire. This week i received an email to do my 10 years employment history and they also called me to let me know how much time i had to do it; now im waiting for a phone interview.,Application,"The starting pay is xxxxx, does that work for you? Â  2 Answers"
"Jan 15, 2017","Anonymous Interview Candidate in New York, NY",Intern Interview,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 3+ months. I interviewed at Southwest Airlines (New York, NY) in November 2016.",Application,Why Southwest? Â  Answer Question
"Nov 10, 2017","Anonymous Employee in Dallas, TX",Intern Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3+ months. I interviewed at Southwest Airlines (Dallas, TX) in November 2016.",Application,Why Southwest? Â  1 Answer
"Nov 7, 2016",Anonymous Employee,Maintenance Planning Interview,Accepted Offer,Positive Experience,Average Interview,Telephone Interview followed by a panel interview. Telephone screening was an easy round where questions were based on my resume and previous work experience. Panel / Face-face interview was more technical.,Application,Related to my professional experience Â  Answer Question
"Aug 27, 2016","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Southwest Airlines (Dallas, TX).",Application,Why do you want to be a flight attendant? Â  1 Answer
"Oct 12, 2016","Anonymous Employee in Houston, TX",Ramp Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Southwest Airlines (Houston, TX) in October 2016.",Application,Why Southwest? Â  Answer Question
"Nov 25, 2016","Anonymous Interview Candidate in Denver, CO",Operations Agent Interview,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Southwest Airlines (Denver, CO) in November 2016.",Application,"Same CSR questions as everywhere else.. name a time something went wrong, how did you handle it.. etc etc. Â  Answer Question"
"Dec 12, 2016",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 4+ months. I interviewed at Southwest Airlines in November 2016.,Application,Why do you want to work here Â  1 Answer
"Nov 6, 2016",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at Southwest Airlines in October 2016.,Application,If I would be willing to relocate. Â  2 Answers
"Oct 28, 2016","Anonymous Interview Candidate in Chicago, IL",Flight Attendant Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 12+ months. I interviewed at Southwest Airlines (Chicago, IL) in October 2016.",Application,"Why do you want to be a flight attendant?
What do you do during down time?
Are you willing to relocate?
Describe an emergency situation you've been in. Â  Answer Question"
"Jan 2, 2017","Anonymous Employee in Dallas, TX",Strategic Sourcing Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Southwest Airlines (Dallas, TX) in November 2016.",Application,All the questions were on my resume regarding my work experience and social service. Â  Answer Question
"Jul 3, 2017","Anonymous Employee in Dallas, TX",Intern - Hourly Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Southwest Airlines (Dallas, TX) in November 2016.",Application,Why do you wish to work at Southwest Airlines? Â  Answer Question
"Sep 29, 2017","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Southwest Airlines (Dallas, TX) in November 2016.",Application,Tell us about an emergency situation you were in and how you handled it. Â  Answer Question
"Dec 8, 2016","Anonymous Interview Candidate in San Francisco, CA",Customer Service Agent Interview,No Offer,Positive Experience,,"I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines (San Francisco, CA) in November 2016.",Application,Have you ever delt with an upset customer and how did you deal with it? Â  Answer Question
"Dec 13, 2016","Anonymous Employee in Atlanta, GA",Customer Service Representative Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Atlanta, GA) in November 2016.",Application,Name a time I had a conflict with a coworker/superior and how it was resolved Â  Answer Question
"Jul 24, 2017","Anonymous Interview Candidate in Dallas, TX",Pilot Training Scheduler Interview,No Offer,Neutral Experience,Average Interview,"I applied through an employee referral. I interviewed at Southwest Airlines (Dallas, TX) in November 2016.",Application,Why do you want to work for SA Â  Answer Question
"Nov 16, 2016","Anonymous Interview Candidate in Fort Lauderdale, FL",Part-time Customer Service Agent Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 days. I interviewed at Southwest Airlines (Fort Lauderdale, FL) in November 2016.",Application,What do you know about this position? Â  Answer Question
"Nov 8, 2016",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Negative Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at Southwest Airlines in October 2016.,Application,Tell me about a time you have a stressful situation and how did you handle it? Â  3 Answers
"Oct 13, 2016",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Southwest Airlines in October 2016.,Application,Name a time you had an emergency situation and had to jump into action. Â  3 Answers
"Oct 28, 2016","Anonymous Interview Candidate in Costa Mesa, CA",Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 2+ months. I interviewed at Southwest Airlines (Costa Mesa, CA).",Application,What are flight Attendant requirements? Â  1 Answer
"Oct 4, 2016",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,Applied in Aug. Received and Phone interview Oct. 3. Invited to a face to face interview . Waiting to hear someone about flight arrangements. The lady on the phone was really friendly.,Application,"Why do you want to work for Southwest?
Explain an emergency situation where you had to jump into action?
Why do you want to leave your current job? Â  Answer Question"
"Oct 31, 2016","Anonymous Employee in Baltimore, MD",Operations Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3+ weeks. I interviewed at Southwest Airlines (Baltimore, MD) in October 2016.",Application,what is the role of operation agent Â  Answer Question
"Oct 8, 2016",Anonymous Interview Candidate,FA Interview,No Offer,Positive Experience,,I applied online. I interviewed at Southwest Airlines.,Application,
"Nov 9, 2016",Anonymous Interview Candidate,Intern Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines in October 2016.,Application,Why do you want to work with Southwest? Â  Answer Question
"Oct 12, 2016",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at Southwest Airlines in October 2016.,Application,"The interview took about 25 minutes.

Discuss an emergency situation you have been in and how you handled it:
Why a FA over any other position within Southwest?
Why Southwest Airlines?
Why be a FA?
Why do you wish to leave your current employer?
What makes you a better candidate than the others applying? Â  7 Answers"
"Oct 11, 2016","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 6+ weeks. I interviewed at Southwest Airlines (Dallas, TX) in September 2016.",Application,Name a time you had a difficult customer and how you handled it. Â  Answer Question
"Jan 10, 2017","Anonymous Interview Candidate in Denver, CO",Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 6+ months. I interviewed at Southwest Airlines (Denver, CO) in October 2016.",Application,Describe an incident where you had to deal with an escalated problem? Â  1 Answer
"Jan 10, 2017","Anonymous Interview Candidate in Sacramento, CA",Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 5+ months. I interviewed at Southwest Airlines (Sacramento, CA) in October 2016.",Application,Questionnaire: Do you have a passport? Are you willing to relocate? Are you a U.S. citizen? Â  1 Answer
"Nov 2, 2016","Anonymous Employee in Bwi Airport, MD",Operations Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Bwi Airport, MD) in October 2016.",Application,"Why SWA?
Specific experience with a difficult coworker and how you resolved it.
Specific experience with a dissatisfied customer and how you resolved it. Â  Answer Question"
"Sep 6, 2018","Anonymous Employee in Baltimore, MD",Customer Service Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Southwest Airlines (Baltimore, MD) in October 2016.",Application,Why Southwest? Â  Answer Question
"Oct 6, 2016","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Dallas, TX) in September 2016.",Application,"What do you know about Southwest, why did you choose us? Â  Answer Question"
"Oct 13, 2016","Anonymous Interview Candidate in Fort Lauderdale, FL",Airport Customer Service Interview,No Offer,Positive Experience,Easy Interview,"I applied through a recruiter. I interviewed at Southwest Airlines (Fort Lauderdale, FL) in October 2016.",Application,Tell me about a situation you went above and beyond to help a customer. Â  Answer Question
"Oct 23, 2017","Anonymous Employee in Dallas, TX",Benefits Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 6+ months. I interviewed at Southwest Airlines (Dallas, TX) in October 2016.",Application,Why Southwest? Â  Answer Question
"Oct 21, 2016","Anonymous Employee in Dallas, TX",Supply Chain Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines (Dallas, TX) in October 2016.",Application,Why Southwest? Â  1 Answer
"Oct 14, 2016",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Average Interview,I applied through an employee referral. I interviewed at Southwest Airlines in October 2016.,Application,Why are you interested in the Flight Attendant position? Â  1 Answer
"Oct 26, 2016","Anonymous Interview Candidate in Houston, TX",Business Analyst Interview,Declined Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Houston, TX) in October 2016.",Application,Why the airline industry and more specifically why us? Â  Answer Question
"Aug 27, 2016","Anonymous Employee in Dallas, TX",Customer Service Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX).",Application,Where do you see yourself in 3-5 years? Â  1 Answer
"Sep 22, 2016",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Neutral Experience,Average Interview,I applied online. The process took 5+ weeks. I interviewed at Southwest Airlines.,Application,Are you going to be the ago of 20 before 12/31/2016? Â  14 Answers
"Sep 11, 2016","Anonymous Interview Candidate in New York, NY",Ramp Agent Interview,No Offer,Negative Experience,Difficult Interview,"I applied in-person. The process took 2 days. I interviewed at Southwest Airlines (New York, NY) in September 2016.",Application,Why Southwest and what makes u qualified for this job? Â  Answer Question
"Aug 21, 2016","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in August 2016.",Application,Why Southwest? Â  1 Answer
"Sep 29, 2016",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines in September 2016.,Application,Why do you want to work for Southwest Airlines? Â  Answer Question
"Oct 30, 2016",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,I applied online. The process took 3+ months. I interviewed at Southwest Airlines in September 2016.,Application,"Tell me a time when you have been in an emergency situation and how did you react.
Tell me a time when you have gone above and beyond in exemplifying great customer service.
Would you be able to relocate? Just reviewed application and asked about previous employers and responsibilities. Â  1 Answer"
"Oct 27, 2016","Anonymous Interview Candidate in Colorado Springs, CO",Flight Attendant Interview,No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines (Colorado Springs, CO) in September 2016.",Application,What are 3 words that describe you? Â  1 Answer
"Sep 14, 2016","Anonymous Interview Candidate in Phoenix, AZ",Customer Service Agent Interview,No Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at Southwest Airlines (Phoenix, AZ) in September 2016.",Application,Tell me a time when you went above and beyond Â  Answer Question
"Sep 12, 2016","Anonymous Interview Candidate in Saint Louis, MO",Customer Service Agent Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Saint Louis, MO) in September 2016.",Application,"What do I know about the duties of the position?
Where do I see myself in 3 to 5 years?
Why do I want to work for Southwest? Â  1 Answer"
"Oct 9, 2016","Anonymous Interview Candidate in Fort Lauderdale, FL",Ramp Agent Supervisor Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines (Fort Lauderdale, FL) in September 2016.",Application,"They Ask all about past jobs, at least for the last 10 years Â  Answer Question"
"Oct 13, 2016","Anonymous Interview Candidate in Dallas, TX",Emerging Leadership Development Program Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Southwest Airlines (Dallas, TX) in September 2016.",Application,"It was all behavioral interview questions. Tell me about a time:
-when you dealt with an irate customer
-when coached a co worker
-when you motivated a customer to do something
-when you had to lead a project
- that shows us your management style
-etc, etc, etc Â  1 Answer"
"Sep 30, 2016","Anonymous Interview Candidate in Dallas, TX",Projects and Reporting Analyst Interview,No Offer,Positive Experience,Average Interview,"I applied through a recruiter. I interviewed at Southwest Airlines (Dallas, TX) in September 2016.",Application,Where do you see yourself in 5 years? Â  Answer Question
"Sep 6, 2016","Anonymous Interview Candidate in San Antonio, TX",Customer Service Representative Interview,No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 2 days. I interviewed at Southwest Airlines (San Antonio, TX) in September 2016.",Application,The questions were at least 5 questions at the most Â  1 Answer
"Oct 18, 2016","Anonymous Employee in Atlanta, GA",Customer Service Representative Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines (Atlanta, GA) in September 2016.",Application,Where would you like to be in 5 years? Standard customer service questions. None were considered hard. Â  1 Answer
"Nov 9, 2016","Anonymous Employee in San Antonio, TX",Customer Service Representative Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (San Antonio, TX) in September 2016.",Application,"Why Southwest?
Name a time when you dealt with an angry customer.
...when you didn't agree with a coworker. Â  1 Answer"
"Mar 13, 2017","Anonymous Employee in Denver, CO",CSA Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Southwest Airlines (Denver, CO) in September 2016.",Application,Why do you want to work at Southwest? Â  1 Answer
"Oct 14, 2016","Anonymous Interview Candidate in Baltimore, MD",I Applied Online Summer 2016 Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 4 weeks. I interviewed at Southwest Airlines (Baltimore, MD) in September 2016.",Application,Are you willing to work flexible hours? Â  1 Answer
"Aug 14, 2016",Anonymous Employee,Internship Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Southwest Airlines.,Application,Why southwest? Â  Answer Question
"Sep 8, 2016",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Southwest Airlines in August 2016.,Application,Why do you want to be a flight attendant? Â  51 Answers
"Aug 26, 2016","Anonymous Employee in Atlanta, GA",Customer Service Representative Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Atlanta, GA) in August 2016.",Application,How would you handle an irate customer? Â  1 Answer
"Jul 12, 2016","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Negative Experience,Difficult Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX).",Application,How do you perform under pressure? Â  2 Answers
"Oct 17, 2016","Anonymous Employee in Dallas, TX",Intern Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines (Dallas, TX) in August 2016.",Application,What was the worst class/ best class you have ever taken? Â  2 Answers
"Sep 30, 2016","Anonymous Interview Candidate in Chicago, IL",Ramp Agent Interview,No Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 4+ weeks. I interviewed at Southwest Airlines (Chicago, IL) in August 2016.",Application,Why Southwest Â  3 Answers
"Apr 17, 2017","Anonymous Employee in Dallas, TX",RON LINE MECHANIC Interview,Accepted Offer,Negative Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in August 2016.",Application,They will call you and ask about ATA chapters and their description (4 or 5 of them). Â  Answer Question
"Aug 4, 2016",Anonymous Interview Candidate,Corporate Tax Interview,No Offer,Positive Experience,Easy Interview,The interviewer was easy going. The questions were fairly simple however there was no call. I interviewed with them for three different positions but I didn't make it to any.,Application,Why Southwest? Â  Answer Question
"Jul 13, 2016","Anonymous Employee in Las Vegas, NV",Ramp Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Las Vegas, NV).",Application,tell me a situation where you made a coworker or a customer smile? ( THEY LIKE A GOOD STORY) Â  2 Answers
"Aug 23, 2016","Anonymous Employee in Oakland, CA",Customer Service Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at Southwest Airlines (Oakland, CA) in August 2016.",Application,"Why do you want to work for SWA?
Can you tell us a time you went above and beyond for a customer?
Is your schedule flexible? Â  Answer Question"
"Aug 24, 2016",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took a week. I interviewed at Southwest Airlines in August 2016.,Application,What is your work and living history for the past 10 years? Â  3 Answers
"Jan 6, 2017","Anonymous Interview Candidate in Denver, CO",Customer Service Representative Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 1+ week. I interviewed at Southwest Airlines (Denver, CO) in August 2016.",Application,Name a customer service problem and how you solved it? Â  Answer Question
"Aug 16, 2016","Anonymous Interview Candidate in Dallas, TX",Multimedia Developer Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Southwest Airlines (Dallas, TX) in August 2016.",Application,What is your development process? Â  Answer Question
"Aug 28, 2016","Anonymous Interview Candidate in Los Angeles, CA",Customer Service Agent Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 5+ weeks. I interviewed at Southwest Airlines (Los Angeles, CA) in August 2016.",Application,Why do you want to work there? Â  Answer Question
"Aug 7, 2016","Anonymous Interview Candidate in Philadelphia, PA",Freight Agent Interview,No Offer,Negative Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Philadelphia, PA) in August 2016.",Application,Why should we choose you? Â  1 Answer
